RowKey_Date,DiaSem,Clasif_Lab,Clasif_Fest,N_DiaMes,N_Mes,N_Ano,Lab_PrevioFest,Lab_PostFest,DiaSem_SIN,DiaSem_COS,Dia_SIN,Dia_COS,Mes_SIN,Mes_COS,VD_Carretera-Urda,VD_Centro,VD_Churruca,VD_Gasolinera,VD_Planta,VD_Poligono,VD_Sur-Este,VD_Valladolid,wdir,temp,maxt,visibility,wspd,solarenergy,mint,precip,solarradiation,sealevelpressure,dew,humidity,precipcover,cond_Partially-cloudy,cond_Clear,cond_Rain,cond_Overcast
2022-11-29,Martes,Laborable,No Festivo,29,11,2022,0,0,0.7818314824680298,0.6234898018587336,-0.4067366430758009,0.9135454576426004,-0.866025403784439,0.4999999999999993,18.58,161.22,50.8975,95.679998,285.18,49.72,921.789979,943.9,123.54,5.5,12.5,14.6,5.4,10.1,-1.1,0.0,255.6,1023.3,0.8,73.71,0.0,0,1,0,0
2022-11-30,Miercoles,Laborable,No Festivo,30,11,2022,0,0,0.9749279121818236,-0.2225209339563143,-0.2079116908177598,0.9781476007338056,-0.866025403784439,0.4999999999999993,19.67,156.96,925.5325,92.899998,282.11,74.74,729.359984,997.9,96.79,6.1,12.5,11.7,7.6,8.0,-1.2,0.0,202.6,1017.5,2.1,77.15,0.0,0,1,0,0
2022-12-01,Jueves,Laborable,No Festivo,1,12,2022,0,0,0.4338837391175582,-0.900968867902419,0.0,1.0,-0.5000000000000004,0.8660254037844384,19.65,157.34,51.4575,92.989998,286.84,68.29,837.129981,1017.5,58.93,9.0,14.5,10.0,16.4,9.5,5.0,0.0,263.4,1013.0,3.9,72.43,0.0,0,1,0,0
2022-12-02,Viernes,Laborable,No Festivo,2,12,2022,0,0,-0.433883739117558,-0.9009688679024191,0.20129852008866,0.9795299412524944,-0.5000000000000004,0.8660254037844384,21.73,170.39,51.03875,95.209998,294.02,61.38,848.999981,1021.1,68.07,6.0,12.0,8.1,14.8,9.2,-1.0,0.0,254.6,1011.2,3.2,83.52,0.0,1,0,0,0
2022-12-03,Sabado,No Laborable,No Festivo,3,12,2022,0,0,-0.9749279121818236,-0.2225209339563146,0.3943558551133185,0.9189578116202306,-0.5000000000000004,0.8660254037844384,21.62,178.01,51.04875,98.359998,306.88,84.46,847.369981,1093.8,213.44,6.3,13.0,6.1,12.1,9.0,-2.0,0.0,250.8,1007.4,2.1,77.43,0.0,1,0,0,0
2022-12-04,Domingo,No Laborable,No Festivo,4,12,2022,0,0,-0.7818314824680299,0.6234898018587334,0.5712682150947923,0.8207634412072763,-0.5000000000000004,0.8660254037844384,21.79,177.84,51.04875,101.179998,275.58,64.13,910.01998,1064.9,244.27,10.8,14.0,10.0,19.3,8.0,5.0,0.0,222.2,1009.7,6.4,75.8,0.0,1,0,0,0
2022-12-05,Lunes,Laborable,No Festivo,5,12,2022,1,0,0.0,1.0,0.7247927872291199,0.6889669190756866,-0.5000000000000004,0.8660254037844384,19.52,165.43,50.86625,101.739998,276.62,64.68,876.08998,1027.5,89.88,8.9,11.6,9.2,11.1,2.3,4.0,2.6,63.2,1012.0,8.1,94.91,35.29,1,0,1,0
2022-12-06,Martes,Laborable,Festivo,6,12,2022,0,0,0.7818314824680298,0.6234898018587336,0.8486442574947509,0.5289640103269624,-0.5000000000000004,0.8660254037844384,23.34,174.74,49.1825,97.669998,291.35,58.85,857.129981,1054.7,218.04,10.8,14.0,8.2,9.4,5.6,9.0,0.6,155.7,1015.2,9.3,90.65,8.33,1,0,1,0
2022-12-07,Miercoles,Laborable,No Festivo,7,12,2022,1,1,0.9749279121818236,-0.2225209339563143,0.9377521321470804,0.3473052528448203,-0.5000000000000004,0.8660254037844384,19.99,163.56,69.90625,99.129998,287.79,65.69,872.42998,1028.9,126.19,11.0,13.9,13.3,7.6,5.7,8.0,0.0,157.1,1013.8,8.7,86.54,0.0,1,0,0,0
2022-12-08,Jueves,Laborable,Festivo,8,12,2022,0,0,0.4338837391175582,-0.900968867902419,0.9884683243281114,0.1514277775045767,-0.5000000000000004,0.8660254037844384,19.87,168.52,49.015,96.829998,290.74,57.25,861.619981,1046.6,144.0,10.8,13.2,9.5,11.4,2.8,8.9,11.8,77.4,1005.2,9.9,94.11,41.67,1,0,1,0
2022-12-09,Viernes,Laborable,No Festivo,9,12,2022,0,1,-0.433883739117558,-0.9009688679024191,0.9987165071710528,-0.0506491688387126,-0.5000000000000004,0.8660254037844384,19.79,167.96,69.8425,96.399998,290.37,60.48,874.38998,1053.5,214.13,11.0,14.0,14.3,19.6,6.2,9.9,7.0,172.4,1001.8,9.5,90.65,20.83,1,0,1,0
2022-12-10,Sabado,No Laborable,No Festivo,10,12,2022,0,0,-0.9749279121818236,-0.2225209339563146,0.9680771188662044,-0.2506525322587204,-0.5000000000000004,0.8660254037844384,20.62,178.3,40.18,95.569998,313.51,62.17,877.47998,1082.3,255.22,10.5,13.0,14.3,21.5,4.3,8.9,0.6,119.0,1009.8,8.4,87.26,13.04,1,0,1,0
2022-12-11,Domingo,No Laborable,No Festivo,11,12,2022,0,0,-0.7818314824680299,0.6234898018587334,0.8978045395707416,-0.4403941515576344,-0.5000000000000004,0.8660254037844384,21.38,176.99,0.1775,101.119998,310.5,44.6,894.30998,983.3,220.58,12.0,15.7,11.4,28.6,4.1,8.4,31.6,114.9,1007.3,10.6,91.03,37.5,0,0,1,1
2022-12-12,Lunes,Laborable,No Festivo,12,12,2022,0,0,0.0,1.0,0.7907757369376985,-0.6121059825476629,-0.5000000000000004,0.8660254037844384,0.150391,1.519531,49.64625,97.929998,1.878906,42.76539999999999,787.979982,8.097656,240.63,14.5,16.9,12.7,28.4,3.1,12.6,3.4,87.4,1009.8,12.1,86.12,12.5,0,0,1,1
