RowKey_Date,VD_Carretera-Urda,C_Carretera-Urda,PE_Carretera-Urda,VD_Centro,C_Centro,PE_Centro,VD_Churruca,C_Churruca,PE_Churruca,VD_Gasolinera,C_Gasolinera,VD_Planta,C_Planta,PE_Planta,VD_Poligono,C_Poligono,VD_Sur-Este,C_Sur-Este,PE_Sur-Este,PS_Sur-Este,VD_Valladolid,C_Valladolid,PE_Valladolid,NP-1_Deposito,CS-1_Deposito,NM-1_Deposito,VS-1_Deposito,DiaSem,N_DiaMes,N_Mes,N_Ano,Clasif_Lab,Clasif_Fest,Lab_PrevioFest,Lab_PostFest,DiaSem_SIN,DiaSem_COS,Dia_SIN,Dia_COS,Mes_SIN,Mes_COS
2022-08-14,33.49,1.395417,3.616744,213.46,8.894166,2.026257,,,,291.989993,12.387083,394.93,16.455416,0.937181,192.69,8.02875,751.249983,33.530833,0.075063,3.430002,1336.7,55.695834,4.175995,95.13591,144.125,3.7103,3459.0,Domingo,14,8,2022,No Laborable,No Festivo,0,0,-0.7818314824680299,0.6234898018587334,0.48530196253108104,-0.8743466161445821,-0.4999999999999997,-0.8660254037844388
2022-08-15,23.08,0.961667,3.582022,199.7,8.320833,2.002546,,,,297.809993,12.594166,380.71,15.862916,0.932414,169.88,7.078333,812.749982,33.357083,0.081302,3.502635,1336.4,55.683334,4.141003,98.2387,150.958333,3.831309,3623.0,Lunes,15,8,2022,Laborable,Festivo,0,0,0.0,1.0,0.29936312297335804,-0.9541392564000488,-0.4999999999999997,-0.8660254037844388
2022-08-16,20.6,0.858333,3.621239,206.56,8.606666,2.010882,,,,303.189993,12.548333,413.16,17.215,0.926318,154.35,6.43125,783.879982,31.427083,0.0772,3.509785,1269.5,52.895834,4.184065,84.617357,148.416667,3.300077,3562.0,Martes,16,8,2022,Laborable,No Festivo,0,1,0.7818314824680298,0.6234898018587336,0.10116832198743228,-0.9948693233918952,-0.4999999999999997,-0.8660254037844388
2022-08-17,25.44,1.06,3.584543,195.69,8.15375,2.025729,,,,300.029993,12.366666,445.66,18.569166,0.915422,150.26,6.260833,753.109983,31.806249,0.069622,3.489252,1321.2,55.050001,4.144713,82.164624,143.791667,3.20442,3451.0,Miercoles,17,8,2022,Laborable,No Festivo,0,0,0.9749279121818236,-0.22252093395631434,-0.10116832198743204,-0.9948693233918952,-0.4999999999999997,-0.8660254037844388
2022-08-18,20.92,0.871667,3.597648,228.65,9.527083,2.031165,,,,297.249993,12.50375,427.32,17.805,0.904151,162.27,6.76125,766.699983,32.612499,0.058741,3.456644,1279.5,53.312501,4.155302,81.750022,148.208333,3.188251,3557.0,Jueves,18,8,2022,Laborable,No Festivo,0,0,0.43388373911755823,-0.900968867902419,-0.29936312297335776,-0.9541392564000489,-0.4999999999999997,-0.8660254037844388
2022-08-19,23.0,0.958333,3.561618,213.19,8.882916,2.102455,,,,301.539993,12.614583,435.66,18.1525,0.89754,193.73,8.072083,783.859982,33.342083,0.055435,3.47188,1332.1,55.504167,4.119399,81.170261,149.375,3.16564,3585.0,Viernes,19,8,2022,Laborable,No Festivo,0,0,-0.433883739117558,-0.9009688679024191,-0.4853019625310808,-0.8743466161445822,-0.4999999999999997,-0.8660254037844388
2022-08-20,30.28,1.261667,3.556039,207.04,8.626666,2.089742,,,,302.399993,12.84375,405.23,16.884583,0.893702,180.52,7.521666,800.239982,34.702916,0.05649,3.442063,1380.4,57.516668,4.113969,81.115836,151.333333,3.163518,3632.0,Sabado,20,8,2022,No Laborable,No Festivo,0,0,-0.9749279121818236,-0.2225209339563146,-0.651372482722222,-0.7587581226927911,-0.4999999999999997,-0.8660254037844388
2022-08-21,39.1,1.629167,3.599908,208.28,8.678333,2.075696,,,,309.879993,12.996666,417.63,17.40125,0.890912,163.33,6.805417,837.069981,32.738749,0.057557,3.486469,1341.7,55.904167,4.160352,93.572993,156.666667,3.649347,3760.0,Domingo,21,8,2022,No Laborable,No Festivo,0,0,-0.7818314824680299,0.6234898018587334,-0.7907757369376986,-0.6121059825476627,-0.4999999999999997,-0.8660254037844388
2022-08-22,24.77,1.032083,3.576596,207.42,8.6425,2.072635,,,,312.889993,13.282083,459.11,19.129583,0.889593,169.24,7.051667,791.109982,32.154999,0.078648,3.547548,1330.1,55.420834,4.137293,98.106895,154.375,3.826169,3705.0,Lunes,22,8,2022,Laborable,No Festivo,0,0,0.0,1.0,-0.8978045395707417,-0.44039415155763423,-0.4999999999999997,-0.8660254037844388
2022-08-23,28.29,1.17875,3.559488,204.09,8.50375,2.104987,,,,320.089993,10.545833,464.4,19.35,0.884825,185.52,7.73,773.279983,35.094166,0.076526,3.504096,1336.9,55.704167,4.119672,84.099553,150.75,3.279883,3618.0,Martes,23,8,2022,Laborable,No Festivo,0,0,0.7818314824680298,0.6234898018587336,-0.9680771188662043,-0.2506525322587205,-0.4999999999999997,-0.8660254037844388
2022-08-24,37.07,1.544583,3.579236,204.89,8.537083,2.18397,,0.0,0.0,224.189995,8.44875,488.77,20.365416,0.877149,196.06,8.169166,843.449981,35.887916,0.076119,3.5127,1293.5,53.895834,4.139668,80.364459,151.0,3.134214,3624.0,Miercoles,24,8,2022,Laborable,No Festivo,0,0,0.9749279121818236,-0.22252093395631434,-0.9987165071710528,-0.05064916883871266,-0.4999999999999997,-0.8660254037844388
2022-08-25,34.32,1.43,3.571946,219.82,9.159166,2.171235,0.0,0.0,0.0,204.279995,8.554583,459.78,19.1575,0.868652,164.36,6.848333,863.819981,34.989583,0.084762,3.508996,1291.3,53.804167,4.13266,80.483531,149.208333,3.138858,3581.0,Jueves,25,8,2022,Laborable,No Festivo,0,0,0.43388373911755823,-0.900968867902419,-0.9884683243281114,0.15142777750457667,-0.4999999999999997,-0.8660254037844388
2022-08-26,20.59,0.857917,3.603099,243.79,10.157916,2.17429,0.0,0.0,0.0,203.549995,8.347083,433.93,18.080416,0.862569,166.32,6.93,835.039981,35.122499,0.077324,3.454259,1260.0,52.500001,4.165648,80.856799,150.583333,3.153415,3614.0,Viernes,26,8,2022,Laborable,No Festivo,0,0,-0.433883739117558,-0.9009688679024191,-0.9377521321470804,0.3473052528448203,-0.4999999999999997,-0.8660254037844388
2022-08-27,41.4,1.725,3.602034,224.52,9.355,2.170321,0.0,0.0,0.0,202.909995,8.969166,431.22,17.9675,0.856877,147.26,6.135833,846.199981,35.583333,0.070015,3.459152,1297.8,54.075001,4.163132,81.097903,147.291667,3.162818,3535.0,Sabado,27,8,2022,No Laborable,No Festivo,0,0,-0.9749279121818236,-0.2225209339563146,-0.848644257494751,0.5289640103269624,-0.4999999999999997,-0.8660254037844388
2022-08-28,43.95,1.83125,3.613694,216.2,9.008333,2.123403,0.0,0.0,0.0,215.239995,8.973333,424.2,17.675,0.850784,209.33,8.722083,846.849981,36.859999,0.068152,3.427222,1324.5,55.187501,4.176394,94.933092,151.083333,3.702391,3626.0,Domingo,28,8,2022,No Laborable,No Festivo,0,0,-0.7818314824680299,0.6234898018587334,-0.72479278722912,0.6889669190756865,-0.4999999999999997,-0.8660254037844388
2022-08-29,37.72,1.571667,3.557237,216.38,9.015833,2.143816,0.0,0.0,0.0,219.289995,9.419166,460.25,19.177083,0.841796,186.36,7.765,912.73998,35.297499,0.072418,3.479842,1312.0,54.666667,4.116749,98.181137,150.625,3.829064,3615.0,Lunes,29,8,2022,Laborable,No Festivo,0,0,0.0,1.0,-0.5712682150947924,0.8207634412072763,-0.4999999999999997,-0.8660254037844388
2022-08-30,22.36,0.931667,3.580825,212.98,8.874166,2.154138,,,,226.929995,6.273333,481.17,20.04875,0.829304,163.11,6.79625,828.119981,34.437499,0.06246,3.478118,1233.6,51.400001,4.149492,77.972249,148.791667,3.040918,3571.0,Martes,30,8,2022,Laborable,No Festivo,0,0,0.7818314824680298,0.6234898018587336,-0.3943558551133187,0.9189578116202306,-0.4999999999999997,-0.8660254037844388
2022-08-31,27.41,1.142083,3.621508,223.48,9.311666,2.141157,,,,125.059997,5.406667,484.41,20.18375,0.82083,145.06,6.044167,821.129982,34.431249,0.070412,3.428151,1176.4,49.016667,4.189366,69.279235,144.958333,2.70189,3479.0,Miercoles,31,8,2022,Laborable,No Festivo,0,0,0.9749279121818236,-0.22252093395631434,-0.20129852008866028,0.9795299412524945,-0.4999999999999997,-0.8660254037844388
2022-09-01,15.78,0.6575,3.637412,223.92,9.33,2.164742,,,,131.679997,5.7825,447.66,18.6525,0.807949,170.31,7.09625,833.479981,34.906249,0.070293,3.449346,1198.3,49.929167,4.206073,78.69278,144.291667,3.069018,3463.0,Jueves,1,9,2022,Laborable,No Festivo,0,0,0.43388373911755823,-0.900968867902419,0.0,1.0,-0.8660254037844384,-0.5000000000000004
2022-09-02,30.32,1.263333,3.620055,232.83,9.70125,2.1621,,,,139.869997,6.0475,446.09,18.587083,0.801976,183.1,7.629166,839.399981,36.324583,0.057948,3.43266,1229.8,51.241667,4.184076,81.612479,144.041667,3.182887,3457.0,Viernes,2,9,2022,Laborable,No Festivo,0,0,-0.433883739117558,-0.9009688679024191,0.20791169081775931,0.9781476007338057,-0.8660254037844384,-0.5000000000000004
2022-09-03,25.25,1.052083,3.648156,233.77,9.740416,2.127251,,,,145.709997,6.24375,437.76,18.24,0.794698,213.99,8.91625,876.80998,37.898749,0.047516,3.357252,1267.1,52.795834,4.212429,82.173859,144.291667,3.204781,3463.0,Sabado,3,9,2022,No Laborable,No Festivo,0,0,-0.9749279121818236,-0.2225209339563146,0.40673664307580015,0.9135454576426009,-0.8660254037844384,-0.5000000000000004
2022-09-04,25.14,1.0475,3.691885,221.57,9.232083,2.125124,,,,151.169997,6.533333,430.65,17.94375,0.786097,146.53,6.105417,906.80998,35.434583,0.052264,3.398071,1201.8,50.075001,4.259607,95.253906,146.958333,3.714902,3527.0,Domingo,4,9,2022,No Laborable,No Festivo,0,0,-0.7818314824680299,0.6234898018587334,0.5877852522924731,0.8090169943749475,-0.8660254037844384,-0.5000000000000004
2022-09-05,22.5,0.9375,3.654777,233.54,9.730833,2.121678,,,,160.279996,6.669583,478.24,19.926666,0.777625,146.2,6.091667,855.639981,35.739999,0.054246,3.390658,1199.3,49.970834,4.219199,98.488501,144.083333,3.841052,3458.0,Lunes,5,9,2022,Laborable,No Festivo,0,0,0.0,1.0,0.7431448254773941,0.6691306063588582,-0.8660254037844384,-0.5000000000000004
2022-09-06,25.19,1.049583,3.626413,223.3,9.304166,2.123924,,0.0,0.0,159.989996,6.794583,478.26,19.9275,0.773904,188.44,7.851666,855.659981,37.164583,0.052132,3.373554,1237.2,51.550001,4.192699,84.767722,141.833333,3.305941,3404.0,Martes,6,9,2022,Laborable,No Festivo,0,0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,-0.8660254037844384,-0.5000000000000004
2022-09-07,13.83,0.57625,3.666978,237.87,9.91125,2.129767,0.0,0.0,0.0,165.389996,7.085833,463.0,19.291666,0.765946,145.22,6.050833,877.19998,35.224583,0.05451,3.340551,1166.8,48.616667,4.228588,82.377305,142.791667,3.212715,3427.0,Miercoles,7,9,2022,Laborable,No Festivo,0,0,0.9749279121818236,-0.22252093395631434,0.9510565162951535,0.30901699437494745,-0.8660254037844384,-0.5000000000000004
2022-09-08,20.96,0.873333,3.664851,230.16,9.59,2.14289,0.0,0.0,0.0,171.119996,7.268333,381.0,15.875,0.76105,141.91,5.912917,868.439981,35.640416,0.045669,3.375536,1165.3,48.554167,4.231257,82.065547,140.0,3.200556,3360.0,Jueves,8,9,2022,Laborable,No Festivo,0,0,0.43388373911755823,-0.900968867902419,0.9945218953682733,0.10452846326765368,-0.8660254037844384,-0.5000000000000004
2022-09-09,34.48,1.436667,3.64854,232.99,9.707916,2.135058,0.0,0.0,0.0,175.879996,7.57625,0.0,0.0,0.757736,147.68,6.153333,842.989981,35.432916,0.042228,3.355667,1172.4,48.850001,4.215742,82.951328,137.666667,3.235102,3306.0,Viernes,9,9,2022,Laborable,No Festivo,0,0,-0.433883739117558,-0.9009688679024191,0.9945218953682734,-0.10452846326765333,-0.8660254037844384,-0.5000000000000004
2022-09-10,25.11,1.04625,3.634368,248.49,10.35375,2.142472,0.0,0.0,0.0,184.069996,8.2275,264.65,11.027083,0.755474,200.72,8.363333,868.749981,38.587916,0.044463,3.359903,1275.0,53.125001,4.193484,82.154044,139.541667,3.204151,3349.0,Sabado,10,9,2022,No Laborable,No Festivo,0,0,-0.9749279121818236,-0.2225209339563146,0.9510565162951536,-0.30901699437494734,-0.8660254037844384,-0.5000000000000004
2022-09-11,22.59,0.94125,3.655969,255.69,10.65375,2.183282,0.0,0.0,0.0,199.069996,8.453333,440.99,18.374583,0.753743,141.04,5.876667,907.06998,36.690833,0.048045,3.164688,1242.3,51.762501,4.220396,95.270315,148.833333,3.715472,3572.0,Domingo,11,9,2022,No Laborable,No Festivo,0,0,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,-0.8660254037844384,-0.5000000000000004
2022-09-12,26.05,1.085417,3.653053,235.62,9.8175,2.283077,0.0,0.0,0.0,205.959995,8.64875,433.1,18.045833,0.748844,150.67,6.277917,898.35998,35.810416,0.052408,3.201534,1197.7,49.904167,4.219995,98.532346,147.083333,3.842831,3530.0,Lunes,12,9,2022,Laborable,No Festivo,0,0,0.0,1.0,0.7431448254773945,-0.6691306063588579,-0.8660254037844384,-0.5000000000000004
2022-09-13,13.67,0.569583,3.670281,226.5,9.4375,2.249563,0.0,0.0,0.0,208.459995,9.201666,431.62,17.984166,0.734081,114.89,4.787083,844.389981,33.667083,0.050557,3.134338,1161.4,48.391667,4.235755,85.171655,139.708333,3.321551,3353.0,Martes,13,9,2022,Laborable,No Festivo,0,0,0.7818314824680298,0.6234898018587336,0.5877852522924732,-0.8090169943749473,-0.8660254037844384,-0.5000000000000004
2022-09-14,15.64,0.651667,3.664451,235.02,9.7925,2.228213,0.0,0.0,0.0,224.399995,9.440833,460.15,19.172916,0.725505,78.39,3.26625,771.419983,32.504999,0.039969,3.158859,1137.5,47.395834,4.228866,82.204614,138.25,3.20598,3318.0,Miercoles,14,9,2022,Laborable,No Festivo,0,0,0.9749279121818236,-0.22252093395631434,0.40673664307580043,-0.9135454576426008,-0.8660254037844384,-0.5000000000000004
2022-09-15,13.02,0.5425,3.646429,227.2,9.466666,2.197077,0.0,0.0,0.0,227.169995,9.687916,459.38,19.140833,0.716664,105.17,4.382083,787.709982,34.426249,0.032398,3.190801,1191.3,49.637501,4.214164,82.447601,140.5,3.215463,3372.0,Jueves,15,9,2022,Laborable,No Festivo,0,0,0.43388373911755823,-0.900968867902419,0.20791169081775973,-0.9781476007338056,-0.8660254037844384,-0.5000000000000004
2022-09-16,19.66,0.819167,3.640059,228.96,9.54,2.191111,0.0,0.0,0.0,235.329995,10.50625,386.37,16.09875,0.713327,94.22,3.925833,817.819982,33.215416,0.028021,3.101862,1190.4,49.600001,4.200365,81.603513,140.208333,3.182464,3365.0,Viernes,16,9,2022,Laborable,No Festivo,0,0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,-0.8660254037844384,-0.5000000000000004
2022-09-17,20.66,0.860833,3.656235,239.02,9.959166,2.181171,0.0,0.0,0.0,257.559994,11.417916,400.22,16.675833,0.712533,71.85,2.99375,806.399982,33.901666,0.022043,3.107975,1234.8,51.450001,4.220382,80.340698,139.5,3.133147,3348.0,Sabado,17,9,2022,No Laborable,No Festivo,0,0,-0.9749279121818236,-0.2225209339563146,-0.20791169081775907,-0.9781476007338057,-0.8660254037844384,-0.5000000000000004
2022-09-18,26.74,1.114167,3.660484,239.02,9.959166,2.212315,0.0,0.0,0.0,277.339994,12.1225,398.58,16.6075,0.707618,60.28,2.511667,813.089982,33.371666,0.02059,3.107443,1247.7,51.987501,4.223443,93.949488,145.166667,3.66403,3484.0,Domingo,18,9,2022,No Laborable,No Festivo,0,0,-0.7818314824680299,0.6234898018587334,-0.4067366430757998,-0.9135454576426011,-0.8660254037844384,-0.5000000000000004
2022-09-19,19.8,0.825,3.647876,236.86,9.869166,2.238018,0.0,0.0,0.0,295.529993,12.689583,388.32,16.18,0.698471,83.08,3.461667,799.029982,33.665416,0.01703,3.083712,1234.0,51.416667,4.211511,98.456492,145.5,3.839803,3492.0,Lunes,19,9,2022,Laborable,No Festivo,0,0,0.0,1.0,-0.587785252292473,-0.8090169943749476,-0.8660254037844384,-0.5000000000000004
2022-09-20,16.91,0.704583,3.606406,234.3,9.7625,2.211393,0.0,0.0,0.0,307.629993,13.83125,387.99,16.16625,0.692917,118.72,4.946667,808.399982,34.747083,0.007127,3.102804,1282.9,53.454167,4.168696,84.939786,139.208333,3.312652,3341.0,Martes,20,9,2022,Laborable,No Festivo,0,0,0.7818314824680298,0.6234898018587336,-0.743144825477394,-0.6691306063588585,-0.8660254037844384,-0.5000000000000004
2022-09-21,16.03,0.667917,3.585074,238.6,9.941666,2.226623,0.0,0.0,0.0,343.399992,15.6125,401.39,16.724583,0.68142,88.76,3.698333,834.479981,33.501666,0.004486,3.094177,1292.7,53.862501,4.14631,81.525416,141.708333,3.179491,3401.0,Miercoles,21,9,2022,Laborable,No Festivo,0,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,-0.8660254037844384,-0.5000000000000004
2022-09-22,10.96,0.456667,3.563071,227.11,9.462916,2.205828,0.0,0.0,0.0,387.269991,17.21625,375.0,15.625,0.67294,88.15,3.672917,812.429982,33.975833,0.001187,3.12798,1349.2,56.216668,4.122706,73.318019,140.625,2.859403,3375.0,Jueves,22,9,2022,Laborable,No Festivo,0,0,0.43388373911755823,-0.900968867902419,-0.9510565162951535,-0.30901699437494756,-0.8660254037844384,-0.5000000000000004
2022-09-23,16.28,0.678333,3.550607,228.81,9.53375,2.154402,0.0,0.0,0.0,421.789991,18.52,364.22,15.175833,0.66695,81.53,3.397083,817.069982,34.285833,0.000923,3.073781,1383.7,57.654168,4.108787,72.77475,140.333333,2.838215,3368.0,Viernes,23,9,2022,Laborable,No Festivo,0,0,-0.433883739117558,-0.9009688679024191,-0.9945218953682733,-0.10452846326765423,-0.8660254037844384,-0.5000000000000004
2022-09-24,23.2,0.966667,3.487523,238.12,9.921666,2.170836,,,,450.40999,19.5275,390.24,16.26,0.665489,98.42,4.100833,821.689982,35.934999,0.000528,3.060655,1463.8,60.991668,4.040416,73.213292,141.916667,2.855318,3406.0,Sabado,24,9,2022,No Laborable,No Festivo,0,0,-0.9749279121818236,-0.2225209339563146,-0.9945218953682734,0.10452846326765299,-0.8660254037844384,-0.5000000000000004
2022-09-25,14.31,0.59625,3.517081,242.87,10.119583,2.340337,,,,475.459989,20.322083,379.94,15.830833,0.660863,73.21,3.050417,863.309981,34.660833,0.0,3.065957,1444.1,60.170834,4.07434,73.486406,150.583333,2.86597,3614.0,Domingo,25,9,2022,No Laborable,No Festivo,0,0,-0.7818314824680299,0.6234898018587334,-0.9510565162951536,0.30901699437494723,-0.8660254037844384,-0.5000000000000004
2022-09-26,19.18,0.799167,3.513507,232.46,9.685833,2.313036,,,,492.359989,20.805416,361.38,15.0575,0.652636,99.34,4.139167,829.369981,34.904166,0.0,3.064892,1449.7,60.404168,4.067451,82.119165,149.583333,3.202647,3590.0,Lunes,26,9,2022,Laborable,No Festivo,0,0,0.0,1.0,-0.866025403784439,0.49999999999999933,-0.8660254037844384,-0.5000000000000004
2022-09-27,19.04,0.793333,3.501308,245.9,10.245833,2.467579,,,,503.749989,21.992083,364.03,15.167916,0.643058,76.56,3.19,840.959981,34.077499,0.0,3.017185,1469.9,61.245834,4.05553,72.285728,145.375,2.819143,3489.0,Martes,27,9,2022,Laborable,No Festivo,0,0,0.7818314824680298,0.6234898018587336,-0.7431448254773946,0.6691306063588578,-0.8660254037844384,-0.5000000000000004
2022-09-28,20.91,0.87125,3.444459,255.05,10.627083,2.581566,,,,538.499988,23.047499,376.76,15.698333,0.642,117.39,4.89125,819.219982,36.012916,0.0,3.031893,1528.4,63.683334,3.992175,74.694756,146.952381,2.913096,3563.0,Miercoles,28,9,2022,Laborable,No Festivo,0,0,0.9749279121818236,-0.22252093395631434,-0.5877852522924734,0.8090169943749473,-0.8660254037844384,-0.5000000000000004
2022-09-29,11.13,0.46375,3.480109,221.35,9.222916,2.377731,,,,558.799988,24.076249,352.23,14.67625,0.634976,65.83,2.742917,857.529981,33.087916,0.0,2.991336,1489.1,62.045834,4.033134,67.048701,170.0,2.614899,3684.0,Jueves,29,9,2022,Laborable,No Festivo,0,0,0.43388373911755823,-0.900968867902419,-0.40673664307580093,0.9135454576426005,-0.8660254037844384,-0.5000000000000004
2022-09-30,15.9,0.6625,3.658486,244.91,10.204583,2.067597,,,,585.979987,9.94375,364.91,15.204583,0.621025,76.93,3.205417,801.919982,34.938749,0.0,3.080936,1193.5,49.729167,4.224777,66.481838,147.333333,2.592792,3536.0,Viernes,30,9,2022,Laborable,No Festivo,0,0,-0.433883739117558,-0.9009688679024191,-0.20791169081775987,0.9781476007338056,-0.8660254037844384,-0.5000000000000004
2022-10-01,19.9,0.829167,3.699437,244.65,10.19375,2.053567,,,,105.439998,3.483333,380.88,15.87,0.610564,86.46,3.6025,844.479981,36.305416,0.0,3.072059,1094.1,45.587501,4.266632,77.709177,136.041667,3.030658,3265.0,Sabado,1,10,2022,No Laborable,No Festivo,0,0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,-1.0,-1.8369701987210297e-16
2022-10-02,23.83,0.992917,3.691347,241.71,10.07125,2.036331,,,,83.749998,3.58875,382.97,15.957083,0.612291,66.4,2.766667,868.329981,35.967499,0.0,3.018632,1091.6,45.483334,4.259613,85.204201,135.125,3.322964,3243.0,Domingo,2,10,2022,No Laborable,No Festivo,0,0,-0.7818314824680299,0.6234898018587334,0.20129852008866006,0.9795299412524945,-1.0,-1.8369701987210297e-16
2022-10-03,15.33,0.63875,3.714547,226.38,9.4325,2.058334,,,,85.859998,3.272083,54.73,2.280417,0.615325,110.67,4.61125,868.599981,36.929999,0.0,3.052032,1108.4,46.183334,4.283462,85.399121,137.505376,3.330566,3266.0,Lunes,3,10,2022,Laborable,No Festivo,0,0,0.0,1.0,0.39435585511331855,0.9189578116202306,-1.0,-1.8369701987210297e-16
2022-10-04,23.14,0.964167,3.708055,229.49,9.562083,2.091454,,,,78.709998,3.363333,291.69,12.15375,0.615322,78.54,3.2725,879.98998,35.495416,0.0,2.982586,1099.4,45.808334,4.276579,84.591534,131.208333,3.29907,3149.0,Martes,4,10,2022,Laborable,No Festivo,0,0,0.7818314824680298,0.6234898018587336,0.5712682150947923,0.8207634412072763,-1.0,-1.8369701987210297e-16
2022-10-05,16.43,0.684583,3.704213,216.19,9.007916,2.026926,,,,80.669998,3.185417,399.43,16.642916,0.610019,108.5,4.520833,858.179981,36.889999,0.0,2.97464,1123.4,46.808334,4.269026,83.947395,131.625,3.273948,3159.0,Miercoles,5,10,2022,Laborable,No Festivo,0,0,0.9749279121818236,-0.22252093395631434,0.7247927872291199,0.6889669190756866,-1.0,-1.8369701987210297e-16
2022-10-06,15.65,0.652083,3.725015,220.58,9.190833,2.142761,,,,76.489998,3.384583,418.21,17.425416,0.601279,76.34,3.180833,885.76998,35.541666,0.0,2.992536,1065.3,44.387501,4.295534,83.912695,131.291667,3.272595,3151.0,Jueves,6,10,2022,Laborable,No Festivo,0,0,0.43388373911755823,-0.900968867902419,0.8486442574947509,0.5289640103269624,-1.0,-1.8369701987210297e-16
2022-10-07,16.64,0.693333,3.710443,225.67,9.402916,2.124844,,,,81.359998,3.36125,371.07,15.46125,0.598112,120.52,5.021667,854.099981,37.501666,0.0,2.966549,1112.4,46.350001,4.280413,84.037775,129.875,3.277473,3117.0,Viernes,7,10,2022,Laborable,No Festivo,0,0,-0.433883739117558,-0.9009688679024191,0.9377521321470804,0.3473052528448203,-1.0,-1.8369701987210297e-16
2022-10-08,36.32,1.513333,3.67532,234.43,9.767916,2.074106,,,,81.179998,3.68875,383.78,15.990833,0.598376,97.95,4.08125,903.33998,37.705416,0.0,2.927855,1128.4,47.016667,4.244117,85.113731,130.625,3.319436,3135.0,Sabado,8,10,2022,No Laborable,No Festivo,0,0,-0.9749279121818236,-0.2225209339563146,0.9884683243281114,0.1514277775045767,-1.0,-1.8369701987210297e-16
2022-10-09,28.09,1.170417,3.698905,235.3,9.804166,2.054883,,,,88.959998,3.567917,384.94,16.039166,0.596133,79.56,3.315,908.47998,36.946666,0.0,2.981807,1104.9,46.037501,4.267572,85.342103,135.875,3.328342,3261.0,Domingo,9,10,2022,No Laborable,No Festivo,0,0,-0.7818314824680299,0.6234898018587334,0.9987165071710528,-0.05064916883871264,-1.0,-1.8369701987210297e-16
2022-10-10,10.8,0.45,3.774451,217.51,9.062916,2.078336,,,,84.579998,3.224167,352.75,14.697916,0.58703,75.59,3.149583,881.93998,35.694583,0.0,2.985499,1045.5,43.562501,4.346679,85.774459,133.916667,3.345204,3214.0,Lunes,10,10,2022,Laborable,No Festivo,0,0,0.0,1.0,0.9680771188662043,-0.2506525322587204,-1.0,-1.8369701987210297e-16
2022-10-11,14.67,0.61125,3.732172,216.19,9.007916,2.042698,,,,77.919998,3.362083,353.14,14.714166,0.58492,81.34,3.389167,857.389981,36.482916,0.0,2.966826,1070.3,44.595834,4.301223,88.839411,124.625,3.464737,2991.0,Martes,11,10,2022,Laborable,No Festivo,1,0,0.7818314824680298,0.6234898018587336,0.8978045395707416,-0.4403941515576344,-1.0,-1.8369701987210297e-16
2022-10-12,22.14,0.9225,3.727935,224.38,9.349166,2.043887,,,,80.709998,3.366667,369.46,15.394166,0.576338,56.25,2.34375,877.32998,35.859583,0.0,2.931164,1065.5,44.395834,4.297793,83.106265,126.25,3.241008,3030.0,Miercoles,12,10,2022,Laborable,Festivo,0,0,0.9749279121818236,-0.22252093395631434,0.7907757369376985,-0.6121059825476629,-1.0,-1.8369701987210297e-16
2022-10-13,15.46,0.644167,3.714809,222.67,9.277916,2.066431,,,,81.239998,3.309583,441.68,18.403333,0.571552,81.53,3.397083,868.399981,37.516666,0.0,2.988961,1093.0,45.541667,4.282276,85.929396,129.5,3.351246,3108.0,Jueves,13,10,2022,Laborable,No Festivo,0,1,0.43388373911755823,-0.900968867902419,0.6513724827222223,-0.7587581226927909,-1.0,-1.8369701987210297e-16
2022-10-14,17.01,0.70875,3.71097,218.65,9.110416,2.068139,,,,79.839998,3.4725,378.84,15.785,0.568756,112.45,4.685417,900.26998,38.512916,0.0,2.945098,1133.8,47.241667,4.277118,85.653234,132.041667,3.34062,3169.0,Viernes,14,10,2022,Laborable,No Festivo,0,0,-0.433883739117558,-0.9009688679024191,0.48530196253108104,-0.8743466161445821,-1.0,-1.8369701987210297e-16
2022-10-15,18.3,0.7625,3.652117,222.67,9.277916,2.030898,,,,83.639998,3.832917,385.13,16.047083,0.570614,86.18,3.590833,940.489979,38.845832,0.0,2.925857,1170.6,48.775001,4.2188,90.811908,132.958333,3.541955,3197.0,Sabado,15,10,2022,No Laborable,No Festivo,0,0,-0.9749279121818236,-0.2225209339563146,0.29936312297335804,-0.9541392564000488,-1.0,-1.8369701987210297e-16
2022-10-16,19.58,0.815833,3.629595,222.74,9.280833,2.022289,,,,92.119998,3.607083,379.19,15.799583,0.564117,81.64,3.401667,924.109979,38.517916,0.0,2.904385,1165.9,48.579167,4.194808,88.354603,143.958333,3.44583,3455.0,Domingo,16,10,2022,No Laborable,No Festivo,0,0,-0.7818314824680299,0.6234898018587334,0.10116832198743228,-0.9948693233918952,-1.0,-1.8369701987210297e-16
