COD_CONCESION,SECTOR,COD_SUMINISTRO,FECHA_ALTA_SUMINISTRO,FECHA_BAJA_SUMINISTRO,COD_TIPO_SUMINISTRO,NUM_VIVIENDAS,NUM_PERSONAS
VR,2,998461,2009-08-13,,SIN_CONT,1.0,3.0
VR,3.2,998462,2009-08-31,,CONT,1.0,3.0
VR,3.2.1,998463,2009-09-08,,CONT,1.0,3.0
VR,3.1,998464,2009-08-17,,CONT,1.0,3.0
VR,3.2,998465,2009-09-01,,CONT,1.0,3.0
VR,2,998466,2009-08-13,,CONT,1.0,3.0
VR,3,998467,2009-08-23,,CONT,1.0,3.0
VR,2.1,998468,2009-09-10,,CONT,1.0,3.0
VR,3.2,998469,2009-09-01,,CONT,1.0,3.0
VR,2.2,998470,2009-09-04,,CONT,1.0,3.0
VR,3,998471,2009-08-25,,CONT,1.0,3.0
VR,3.1,998472,2009-08-23,,CONT,1.0,3.0
VR,2.2,998473,2009-09-10,,CONT,1.0,3.0
VR,2.2,998475,2009-09-08,,CONT,1.0,3.0
VR,3.1,998476,2009-08-23,,CONT,1.0,3.0
VR,3.2.1,998477,2009-09-02,,CONT,1.0,3.0
VR,3.2,998480,2009-08-30,,CONT,1.0,3.0
VR,3.2,998481,2009-08-30,,CONT,1.0,3.0
VR,3.2,998482,2009-08-31,,CONT,1.0,3.0
VR,0,998483,2009-08-23,,CONT,1.0,3.0
VR,2.2,998485,2009-09-10,,CONT,1.0,3.0
VR,2.2,998486,2009-09-08,,CONT,1.0,3.0
VR,2.1,998487,2009-09-10,,CONT,1.0,3.0
VR,2.1,998488,2009-09-10,,CONT,1.0,3.0
VR,0,998489,2009-08-17,,CONT,1.0,3.0
VR,0,998490,2009-08-23,,CONT,1.0,3.0
VR,3,998491,2009-08-27,,CONT,1.0,3.0
VR,,998494,2009-09-01,2012-02-01,CONT,,
VR,2.2,998495,2009-09-04,,CONT,1.0,3.0
VR,0,998496,2009-09-10,,SIN_CONT,1.0,3.0
VR,2.2,998497,2009-08-30,,CONT,1.0,3.0
VR,3.2.1,998498,2009-09-03,,CONT,1.0,3.0
VR,0,998499,2009-08-23,,CONT,1.0,3.0
VR,3.2,998500,2009-08-31,,CONT,1.0,3.0
VR,3.2,998502,2009-08-31,,CONT,1.0,3.0
VR,2.1,998503,2009-09-10,,CONT,1.0,3.0
VR,,998504,2009-08-23,2017-12-14,SIN_CONT,,
VR,3.1,998505,2009-08-23,2019-02-28,CONT,1.0,3.0
VR,2.2,998506,2009-09-10,,CONT,1.0,3.0
VR,3.1,998507,2009-08-23,,CONT,1.0,3.0
VR,0,998508,2009-08-23,,CONT,1.0,3.0
VR,0,998509,2009-08-21,,CONT,1.0,3.0
VR,3,998510,2009-08-25,,CONT,1.0,3.0
VR,2.2,998511,2009-08-31,,CONT,1.0,3.0
VR,3.1,998512,2009-08-17,,CONT,1.0,3.0
VR,3,998513,2009-08-25,,SIN_CONT,1.0,3.0
VR,2.2,998514,2009-09-10,,CONT,1.0,3.0
VR,3,998515,2009-08-27,,CONT,1.0,3.0
VR,3,998516,2009-08-27,,CONT,1.0,3.0
VR,0,998518,2009-08-17,,CONT,1.0,3.0
VR,2.2,998519,2009-09-03,,CONT,1.0,3.0
VR,3,998520,2009-08-25,,CONT,1.0,3.0
VR,3,998521,2009-08-25,,CONT,1.0,3.0
VR,3,998522,2009-08-25,,CONT,1.0,3.0
VR,3.2,998523,2009-08-30,,CONT,1.0,3.0
VR,3,998524,2009-08-27,,CONT,1.0,3.0
VR,3.2,998525,2009-09-01,,CONT,1.0,3.0
VR,3.2,998526,2009-09-01,,CONT,1.0,3.0
VR,3.2,998527,2009-09-01,,CONT,1.0,3.0
VR,3.2,998528,2009-09-01,,CONT,1.0,3.0
VR,3.2,998529,2009-09-01,,CONT,1.0,3.0
VR,3.2,998531,2009-09-01,,CONT,1.0,3.0
VR,3.2,998533,2009-09-01,,SIN_CONT,1.0,3.0
VR,3.2,998534,2009-09-01,,CONT,1.0,3.0
VR,3.2,998536,2009-09-01,,CONT,1.0,3.0
VR,3.2,998537,2009-09-01,,CONT,1.0,3.0
VR,3.2,998538,2009-09-01,,CONT,1.0,3.0
VR,2.2,998540,2009-08-30,,CONT,1.0,3.0
VR,2.2,998541,2009-08-30,,SIN_CONT,1.0,3.0
VR,0,998542,2009-08-23,,CONT,1.0,3.0
VR,2.2,998543,2009-08-30,,CONT,1.0,3.0
VR,2.2,998544,2009-09-03,,CONT,1.0,3.0
VR,0,998546,2009-08-23,,CONT,1.0,3.0
VR,3.1,998548,2009-08-17,,CONT,1.0,3.0
VR,2.1,998550,2009-09-08,,CONT,1.0,3.0
VR,2.1,998551,2009-09-08,,CONT,1.0,3.0
VR,3.2,998552,2009-08-30,,CONT,1.0,3.0
VR,3.2,998553,2009-08-30,,CONT,1.0,3.0
VR,2.1,998554,2009-09-10,,CONT,1.0,3.0
VR,2,998555,2009-08-13,,CONT,1.0,3.0
VR,2.1,998556,2009-09-08,,CONT,1.0,3.0
VR,2.2,998557,2009-09-02,,CONT,1.0,3.0
VR,2,998558,2009-08-13,,CONT,1.0,3.0
VR,3.1,998559,2009-08-17,,CONT,1.0,3.0
VR,3.2,998561,2009-08-30,,CONT,1.0,3.0
VR,2.1,998562,2009-09-10,,CONT,1.0,3.0
VR,3.2,998564,2009-08-30,,CONT,1.0,3.0
VR,3.2.1,998565,2009-09-02,,CONT,1.0,3.0
VR,3.2.1,998566,2009-09-02,,CONT,1.0,3.0
VR,3.2.1,998567,2009-09-02,,CONT,1.0,3.0
VR,3.2.1,998568,2009-09-02,,CONT,1.0,3.0
VR,3.2.1,998569,2009-09-02,,CONT,1.0,3.0
VR,3.1,998571,2009-08-23,,CONT,1.0,3.0
VR,2.1,998572,2009-09-10,,CONT,1.0,3.0
VR,2.2,998573,2009-09-04,,CONT,1.0,3.0
VR,2.2,998574,2009-09-04,,CONT,1.0,3.0
VR,3.2,998575,2009-09-01,,CONT,1.0,3.0
VR,0,998576,2009-08-17,,CONT,1.0,3.0
VR,3.2,998577,2009-09-01,,CONT,1.0,3.0
VR,2,998579,2009-08-13,,CONT,1.0,3.0
VR,3.2.1,998580,2009-09-08,,CONT,1.0,3.0
VR,3.2,998581,2009-09-01,,CONT,1.0,3.0
VR,3.2,998582,2009-09-01,,CONT,1.0,3.0
VR,3.2,998583,2009-08-28,,CONT,1.0,3.0
VR,3.2,998584,2009-08-30,,CONT,1.0,3.0
VR,3.2,998585,2009-08-28,,CONT,1.0,3.0
VR,3.2,998586,2009-08-30,,CONT,1.0,3.0
VR,2,998587,2009-08-13,,CONT,1.0,3.0
VR,2.2,998588,2009-08-31,,CONT,1.0,3.0
VR,2.2,998589,2009-08-31,,CONT,1.0,3.0
VR,2.2,998590,2009-08-31,,CONT,1.0,3.0
VR,3.2,998591,2009-08-28,,CONT,1.0,3.0
VR,3.1,998592,2009-08-17,,CONT,1.0,3.0
VR,2,998593,2009-08-13,,CONT,1.0,3.0
VR,3.2,998594,2009-09-01,,CONT,1.0,3.0
VR,3.1,998595,2009-08-23,,CONT,1.0,3.0
VR,3.2,998596,2009-08-31,,CONT,1.0,3.0
VR,3,998597,2009-08-25,,CONT,1.0,3.0
VR,3,998598,2009-08-25,,CONT,1.0,3.0
VR,2.1,998599,2009-09-10,,CONT,1.0,3.0
VR,2,998600,2009-08-13,,CONT,1.0,3.0
VR,3.1,998601,2009-08-23,,CONT,1.0,3.0
VR,3.1,998602,2009-08-23,,CONT,1.0,3.0
VR,3.1,998603,2009-08-23,,CONT,1.0,3.0
VR,3.1,998604,2009-08-23,,CONT,1.0,3.0
VR,3.1,998605,2009-08-23,,CONT,1.0,3.0
VR,3.1,998607,2009-08-23,,CONT,1.0,3.0
VR,3.1,998608,2009-08-23,,CONT,1.0,3.0
VR,3.1,998609,2009-08-23,,CONT,1.0,3.0
VR,3.1,998611,2009-08-23,,CONT,1.0,3.0
VR,2.2,998613,2009-09-04,,CONT,1.0,3.0
VR,3.1,998615,2009-08-23,,CONT,1.0,3.0
VR,3.1,998616,2009-08-23,,CONT,1.0,3.0
VR,3.1,998617,2009-08-23,,CONT,1.0,3.0
VR,3.2.1,998619,2009-08-25,,CONT,1.0,3.0
VR,3,998620,2009-08-25,2022-02-28,SIN_CONT,1.0,3.0
VR,0,998621,2009-08-23,2019-08-31,SIN_CONT,1.0,3.0
VR,2.2,998622,2009-09-10,,CONT,1.0,3.0
VR,2,998623,2009-08-16,,CONT,1.0,3.0
VR,3.1,998624,2009-08-23,,CONT,1.0,3.0
VR,0,998625,2009-08-17,,CONT,1.0,3.0
VR,3,998626,2009-08-27,,CONT,1.0,3.0
VR,0,998627,2009-08-17,,CONT,1.0,3.0
VR,2,998628,2009-08-10,,CONT,1.0,3.0
VR,3.2,998629,2009-09-01,,CONT,1.0,3.0
VR,3,998630,2009-08-25,,CONT,1.0,3.0
VR,3.2,998631,2009-08-30,,CONT,1.0,3.0
VR,0,998632,2009-08-17,,CONT,1.0,3.0
VR,0,998633,2009-08-23,,CONT,1.0,3.0
VR,2,998635,2009-08-10,,CONT,1.0,3.0
VR,0,998636,2009-08-17,,CONT,1.0,3.0
VR,0,998639,2009-08-17,,CONT,1.0,3.0
VR,3.2,998640,2009-08-28,,CONT,1.0,3.0
VR,2,998642,2009-08-10,,CONT,1.0,3.0
VR,2,998643,2009-08-10,,CONT,1.0,3.0
VR,3.1,998644,2009-08-17,,CONT,1.0,3.0
VR,3.2,998645,2009-09-01,,CONT,1.0,3.0
VR,3,998647,2009-08-25,,CONT,1.0,3.0
VR,2.2,998648,2009-08-30,,CONT,1.0,3.0
VR,2.2,998651,2009-08-30,,CONT,1.0,3.0
VR,,998652,2009-08-13,2011-04-07,CONT,,
VR,2.2,998653,2009-08-30,,CONT,1.0,3.0
VR,2.2,998654,2009-08-30,,CONT,1.0,3.0
VR,2,998655,2009-08-13,,CONT,1.0,3.0
VR,3.2,998656,2009-08-30,,CONT,1.0,3.0
VR,2.2,998657,2009-09-08,,CONT,1.0,3.0
VR,3.2,998658,2009-08-28,,CONT,1.0,3.0
VR,3.2,998660,2009-08-31,,CONT,1.0,3.0
VR,0,998661,2009-08-23,,CONT,1.0,3.0
VR,3.1,998662,2009-08-23,,CONT,1.0,3.0
VR,3.1,998664,2009-08-23,,CONT,1.0,3.0
VR,0,998665,2009-08-23,,CONT,1.0,3.0
VR,3.1,998666,2009-08-17,,CONT,1.0,3.0
VR,2.2,998667,2009-09-10,,CONT,1.0,3.0
VR,2.2,998669,2009-09-08,,CONT,1.0,3.0
VR,0,998670,2009-08-17,,CONT,1.0,3.0
VR,0,998671,2009-08-21,,CONT,1.0,3.0
VR,3.1,998673,2009-08-17,,CONT,1.0,3.0
VR,0,998674,2009-08-17,,CONT,1.0,3.0
VR,0,998675,2009-08-17,,CONT,1.0,3.0
VR,0,998676,2009-08-17,,CONT,1.0,3.0
VR,2,998677,2009-08-13,,CONT,1.0,3.0
VR,3.2.1,998678,2009-09-02,,CONT,1.0,3.0
VR,3.2.1,998682,2009-09-02,,CONT,1.0,3.0
VR,3.2.1,998683,2009-09-02,,CONT,1.0,3.0
VR,3.2,998684,2009-09-02,,CONT,1.0,3.0
VR,2,998685,2009-08-13,,CONT,1.0,3.0
VR,3,998686,2009-08-27,,CONT,1.0,3.0
VR,3.2,998687,2009-08-31,,CONT,1.0,3.0
VR,2.2,998688,2009-09-10,,CONT,1.0,3.0
VR,0,998689,2009-08-17,,CONT,1.0,3.0
VR,3.1,998690,2009-08-25,,CONT,1.0,3.0
VR,2.2,998691,2009-08-30,,CONT,1.0,3.0
VR,3.1,998692,2009-08-23,,CONT,1.0,3.0
VR,3.2,998693,2009-08-30,,CONT,1.0,3.0
VR,3,998695,2009-08-27,,CONT,1.0,3.0
VR,2.2,998696,2009-08-31,,CONT,1.0,3.0
VR,3.1,998698,2009-08-23,,CONT,1.0,3.0
VR,3.2,998700,2009-08-28,,CONT,1.0,3.0
VR,3.2,998702,2009-09-01,,CONT,1.0,3.0
VR,3.2,998703,2009-08-28,,CONT,1.0,3.0
VR,3.2,998704,2009-08-28,,CONT,1.0,3.0
VR,3,998705,2009-08-27,2018-05-25,CONT,1.0,3.0
VR,3.2,998706,2009-08-30,,CONT,1.0,3.0
VR,3.2,998707,2009-08-28,,CONT,1.0,3.0
VR,3.2,998708,2009-08-28,,CONT,1.0,3.0
VR,3.2,998709,2009-08-28,,CONT,1.0,3.0
VR,3.2,998710,2009-08-28,,CONT,1.0,3.0
VR,3,998711,2009-08-27,,CONT,1.0,3.0
VR,3.2,998713,2009-09-02,,CONT,1.0,3.0
VR,3.2,998714,2009-09-02,,CONT,1.0,3.0
VR,3.2,998715,2009-09-02,,CONT,1.0,3.0
VR,3.2,998717,2009-09-02,,CONT,1.0,3.0
VR,3,998718,2009-08-27,,CONT,1.0,3.0
VR,3,998719,2009-08-25,,CONT,1.0,3.0
VR,3.2,998720,2009-08-31,,CONT,1.0,3.0
VR,0,998721,2009-08-23,,CONT,1.0,3.0
VR,2.2,998722,2009-08-30,,CONT,1.0,3.0
VR,2.2,998723,2009-08-30,,CONT,1.0,3.0
VR,3,998724,2009-08-25,,CONT,1.0,3.0
VR,3.2,998725,2009-08-30,,CONT,1.0,3.0
VR,2.2,998726,2009-08-31,,CONT,1.0,3.0
VR,3.2.1,998727,2009-09-08,,CONT,1.0,3.0
VR,3.2.1,998728,2009-09-08,,CONT,1.0,3.0
VR,3.2.1,998729,2009-09-08,,CONT,1.0,3.0
VR,3.2.1,998730,2009-09-08,,CONT,1.0,3.0
VR,2.1,998731,2009-09-08,,CONT,1.0,3.0
VR,2.1,998732,2009-09-08,,CONT,1.0,3.0
VR,2.1,998733,2009-09-08,,CONT,1.0,3.0
VR,2.1,998734,2009-09-08,,CONT,1.0,3.0
VR,2.1,998735,2009-09-08,,CONT,1.0,3.0
VR,3.2.1,998736,2009-08-27,,CONT,1.0,3.0
VR,3.2.1,998737,2009-08-27,,CONT,1.0,3.0
VR,3.2.1,998738,2009-08-23,,CONT,1.0,3.0
VR,3.2.1,998739,2009-08-23,,CONT,1.0,3.0
VR,3.2.1,998740,2009-08-23,,CONT,1.0,3.0
VR,3.2.1,998741,2009-08-23,,CONT,1.0,3.0
VR,3.2.1,998742,2009-08-23,,CONT,1.0,3.0
VR,3.2.1,998743,2009-08-23,,CONT,1.0,3.0
VR,3.2.1,998744,2009-08-23,,CONT,1.0,3.0
VR,3.2.1,998746,2009-08-23,,CONT,1.0,3.0
VR,3.2.1,998748,2009-08-23,,CONT,1.0,3.0
VR,0,998749,2009-08-17,,CONT,1.0,3.0
VR,0,998750,2009-08-21,,CONT,1.0,3.0
VR,3.1,998751,2009-08-23,,CONT,1.0,3.0
VR,2.1,998752,2009-09-10,,CONT,1.0,3.0
VR,3.1,998753,2009-08-17,,CONT,1.0,3.0
VR,2.2,998754,2009-09-08,,SIN_CONT,1.0,3.0
VR,3.1,998755,2009-08-23,,CONT,1.0,3.0
VR,3.2,998757,2009-08-27,2021-10-31,CONT,1.0,3.0
VR,3.2,998758,2009-08-27,,CONT,1.0,3.0
VR,3.2,998759,2009-08-27,,CONT,1.0,3.0
VR,3.2,998760,2009-08-27,,CONT,1.0,3.0
VR,3.2,998761,2009-08-27,,CONT,1.0,3.0
VR,2,998763,2009-08-13,,CONT,1.0,3.0
VR,2.2,998765,2009-09-04,,SIN_CONT,1.0,3.0
VR,3.2.1,998766,2009-08-23,,CONT,1.0,3.0
VR,2,998767,2009-08-13,,CONT,1.0,3.0
VR,3.1,998768,2009-08-23,,CONT,1.0,3.0
VR,0,998769,2009-08-25,,CONT,1.0,3.0
VR,3.2.1,998771,2009-09-03,,CONT,1.0,3.0
VR,3.1,998772,2009-08-23,,CONT,1.0,3.0
VR,0,998773,2009-08-25,,CONT,1.0,3.0
VR,3.2,998774,2009-08-30,,CONT,1.0,3.0
VR,3.1,998775,2009-08-23,,CONT,1.0,3.0
VR,2.2,998776,2009-08-30,,CONT,1.0,3.0
VR,2.2,998777,2009-09-08,,CONT,1.0,3.0
VR,3,998779,2009-08-27,,CONT,1.0,3.0
VR,3.1,998780,2009-08-23,,SIN_CONT,1.0,3.0
VR,3.2,998781,2009-09-01,,CONT,1.0,3.0
VR,3.2,998782,2009-08-31,,CONT,1.0,3.0
VR,3.2,998783,2009-08-31,,CONT,1.0,3.0
VR,3.2,998784,2009-08-31,,CONT,1.0,3.0
VR,3.2,998785,2009-08-31,,CONT,1.0,3.0
VR,3.2,998786,2009-08-31,,CONT,1.0,3.0
VR,3.1,998787,2009-08-23,,CONT,1.0,3.0
VR,0,998788,2009-08-23,,CONT,1.0,3.0
VR,2.2,998789,2009-09-10,,CONT,1.0,3.0
VR,0,998790,2009-08-21,,CONT,1.0,3.0
VR,3.1,998792,2009-08-23,,CONT,1.0,3.0
VR,2.2,998793,2009-09-04,,CONT,1.0,3.0
VR,2.1,998794,2009-09-10,,CONT,1.0,3.0
VR,3.2,998796,2009-08-30,,CONT,1.0,3.0
VR,3.2,998797,2009-09-01,,CONT,1.0,3.0
VR,2.2,998798,2009-09-10,,CONT,1.0,3.0
VR,3.1,998799,2009-08-23,,CONT,1.0,3.0
VR,0,998800,2009-08-23,,CONT,1.0,3.0
VR,2.1,998801,2009-09-08,,CONT,1.0,3.0
VR,3.2,998802,2009-09-01,2021-12-31,CONT,1.0,3.0
VR,3,998803,2009-08-25,,CONT,1.0,3.0
VR,3,998804,2009-08-25,2019-06-30,SIN_CONT,1.0,3.0
VR,3.2,998805,2009-08-28,,CONT,1.0,3.0
VR,0,998806,2009-08-13,,CONT,1.0,3.0
VR,2.1,998807,2009-09-10,,CONT,1.0,3.0
VR,0,998808,2009-08-17,,CONT,1.0,3.0
VR,2.2,998811,2009-09-04,,CONT,1.0,3.0
VR,2.2,998812,2009-09-08,,CONT,1.0,3.0
VR,3.2,998813,2009-08-31,,CONT,1.0,3.0
VR,0,998814,2009-08-23,,CONT,1.0,3.0
VR,3.2.1,998815,2009-09-10,,SIN_CONT,1.0,3.0
VR,3.2.1,998817,2009-08-23,,CONT,1.0,3.0
VR,3.2.1,998818,2009-08-23,,CONT,1.0,3.0
VR,3.2.1,998819,2009-08-23,,CONT,1.0,3.0
VR,3.2.1,998821,2009-08-23,,CONT,1.0,3.0
VR,3.2.1,998822,2009-08-23,,CONT,1.0,3.0
VR,3.2.1,998823,2009-08-23,,CONT,1.0,3.0
VR,3.2,998827,2009-08-28,,CONT,1.0,3.0
VR,3.2,998828,2009-09-01,,CONT,1.0,3.0
VR,2.2,998829,2009-09-08,,CONT,1.0,3.0
VR,0,998830,2009-08-21,,CONT,1.0,3.0
VR,3.2,998831,2009-09-01,,CONT,1.0,3.0
VR,2.2,998832,2009-09-04,,SIN_CONT,1.0,3.0
VR,3.1,998833,2009-08-23,,CONT,1.0,3.0
VR,2,998834,2009-08-13,,CONT,1.0,3.0
VR,3.2,998839,2009-09-02,2021-06-30,SIN_CONT,1.0,3.0
VR,3.2,998841,2009-09-02,,CONT,1.0,3.0
VR,3.2,998842,2009-09-02,,CONT,1.0,3.0
VR,3.2,998843,2009-09-02,,CONT,1.0,3.0
VR,3.2,998844,2009-09-02,,CONT,1.0,3.0
VR,3.2,998845,2009-09-02,,CONT,1.0,3.0
VR,3.2,998846,2009-09-02,,CONT,1.0,3.0
VR,3.2,998847,2009-09-02,,CONT,1.0,3.0
VR,3.2,998848,2009-09-02,,CONT,1.0,3.0
VR,3.2,998850,2009-09-02,,CONT,1.0,3.0
VR,3.2,998851,2009-09-02,,CONT,1.0,3.0
VR,3.2,998853,2009-09-02,,CONT,1.0,3.0
VR,3.2,998854,2009-09-02,,CONT,1.0,3.0
VR,3.2,998856,2009-09-02,,CONT,1.0,3.0
VR,3.2,998857,2009-09-02,,CONT,1.0,3.0
VR,3.2,998858,2009-09-02,,CONT,1.0,3.0
VR,3.2,998859,2009-09-02,,CONT,1.0,3.0
VR,3.2,998860,2009-09-02,,CONT,1.0,3.0
VR,3,998861,2009-08-27,,CONT,1.0,3.0
VR,0,998862,2009-08-17,,CONT,1.0,3.0
VR,2,998863,2009-08-10,2018-05-18,SIN_CONT,1.0,3.0
VR,3.2.1,998864,2009-08-21,,CONT,1.0,3.0
VR,2,998865,2009-08-10,,CONT,1.0,3.0
VR,0,998866,2009-08-17,,CONT,1.0,3.0
VR,2,998868,2009-08-10,,CONT,1.0,3.0
VR,0,998869,2009-08-21,,CONT,1.0,3.0
VR,0,998870,2009-08-21,,CONT,1.0,3.0
VR,0,998871,2009-08-21,,CONT,1.0,3.0
VR,0,998872,2009-08-23,,CONT,1.0,3.0
VR,3,998873,2009-08-27,,CONT,1.0,3.0
VR,0,998874,2009-08-21,,CONT,1.0,3.0
VR,0,998875,2009-08-21,,CONT,1.0,3.0
VR,3,998876,2009-08-27,,CONT,1.0,3.0
VR,0,998877,2009-08-17,,CONT,1.0,3.0
VR,3,998878,2009-08-27,,CONT,1.0,3.0
VR,3,998879,2009-08-25,,CONT,1.0,3.0
VR,3,998880,2009-08-27,,CONT,1.0,3.0
VR,3,998881,2009-08-27,,CONT,1.0,3.0
VR,0,998882,2009-08-25,,CONT,1.0,3.0
VR,2.2,998883,2009-09-04,,CONT,1.0,3.0
VR,3,998884,2009-08-27,,CONT,1.0,3.0
VR,2.1,998885,2009-09-08,,CONT,1.0,3.0
VR,3.2,998887,2009-09-02,,CONT,1.0,3.0
VR,0,998889,2009-08-23,,CONT,1.0,3.0
VR,0,998890,2009-08-23,,CONT,1.0,3.0
VR,2.1,998891,2009-09-10,,CONT,1.0,3.0
VR,0,998892,2009-08-23,,CONT,1.0,3.0
VR,0,998894,2009-08-21,,CONT,1.0,3.0
VR,0,998895,2009-08-21,,CONT,1.0,3.0
VR,2.2,998896,2009-09-04,,CONT,1.0,3.0
VR,2,998897,2009-08-13,,CONT,1.0,3.0
VR,0,998898,2009-08-25,,CONT,1.0,3.0
VR,3,998899,2009-08-27,,CONT,1.0,3.0
VR,2.2,998900,2009-09-08,,CONT,1.0,3.0
VR,3.1,998901,2009-08-23,,CONT,1.0,3.0
VR,3.2,998902,2009-08-27,,CONT,1.0,3.0
VR,3.2,998903,2009-08-27,,CONT,1.0,3.0
VR,3.2,998904,2009-08-27,,CONT,1.0,3.0
VR,3.2,998905,2009-08-27,,CONT,1.0,3.0
VR,3.2,998906,2009-08-27,,CONT,1.0,3.0
VR,3.2,998908,2009-08-28,,CONT,1.0,3.0
VR,3.2,998909,2009-08-28,,CONT,1.0,3.0
VR,0,998910,2009-08-23,,SIN_CONT,1.0,3.0
VR,2.2,998911,2009-09-04,,CONT,1.0,3.0
VR,2.2,998912,2009-09-04,,CONT,1.0,3.0
VR,2,998914,2009-08-10,,CONT,1.0,3.0
VR,2.2,998915,2009-09-10,,CONT,1.0,3.0
VR,2.2,998916,2009-09-10,,CONT,1.0,3.0
VR,2.2,998918,2009-09-10,,SIN_CONT,1.0,3.0
VR,2,998919,2009-08-13,,CONT,1.0,3.0
VR,2,998920,2009-08-10,,CONT,1.0,3.0
VR,3.2.1,998921,2009-09-02,,CONT,1.0,3.0
VR,3.1,998923,2009-08-23,,CONT,1.0,3.0
VR,2.1,998924,2009-09-08,,CONT,1.0,3.0
VR,3.1,998925,2009-08-23,,CONT,1.0,3.0
VR,,998927,2009-09-03,2016-06-16,SIN_CONT,,
VR,3.2.1,998928,2009-09-03,,CONT,1.0,3.0
VR,3.2,998929,2009-08-28,,CONT,1.0,3.0
VR,3.2,998930,2009-09-01,,CONT,1.0,3.0
VR,3.2,998931,2009-09-01,,CONT,1.0,3.0
VR,3.2,998932,2009-09-01,,CONT,1.0,3.0
VR,3.2,998933,2009-09-01,,CONT,1.0,3.0
VR,3.2,998934,2009-08-28,,CONT,1.0,3.0
VR,0,998935,2009-08-17,,CONT,1.0,3.0
VR,0,998936,2009-08-23,,CONT,1.0,3.0
VR,0,998937,2009-08-23,,CONT,1.0,3.0
VR,0,998938,2009-08-23,,CONT,1.0,3.0
VR,3.2.1,998939,2009-09-08,,CONT,1.0,3.0
VR,3.1,998941,2009-08-17,,CONT,1.0,3.0
VR,3.2.1,998942,2009-09-02,,CONT,1.0,3.0
VR,2.2,998943,2009-08-31,,CONT,1.0,3.0
VR,2.2,998944,2009-08-30,,CONT,1.0,3.0
VR,3,998945,2009-08-25,,CONT,1.0,3.0
VR,3.1,998949,2009-08-23,,CONT,1.0,3.0
VR,3.1,998951,2009-08-23,,CONT,1.0,3.0
VR,3.1,998952,2009-08-23,,CONT,1.0,3.0
VR,3.1,998954,2009-08-23,,CONT,1.0,3.0
VR,3.1,998955,2009-08-23,,CONT,1.0,3.0
VR,3.1,998956,2009-08-23,,CONT,1.0,3.0
VR,3.1,998957,2009-08-23,,CONT,1.0,3.0
VR,3.1,998958,2009-08-23,,CONT,1.0,3.0
VR,3.1,998960,2009-08-23,,CONT,1.0,3.0
VR,3.1,998962,2009-08-23,,CONT,1.0,3.0
VR,3.1,998963,2009-08-21,,CONT,1.0,3.0
VR,3.2.1,998964,2009-08-23,,CONT,1.0,3.0
VR,3.2,998966,2009-08-28,,CONT,1.0,3.0
VR,2.2,998967,2009-09-10,,CONT,1.0,3.0
VR,3.2,998968,2009-08-28,,CONT,1.0,3.0
VR,3.2.1,998969,2009-08-21,,CONT,1.0,3.0
VR,0,998970,2009-08-23,,CONT,1.0,3.0
VR,2,998972,2009-08-10,,CONT,1.0,3.0
VR,3.2,998974,2009-08-30,,CONT,1.0,3.0
VR,0,998975,2009-08-23,,CONT,1.0,3.0
VR,2,998976,2009-08-13,,CONT,1.0,3.0
VR,2.2,998977,2009-09-04,,CONT,1.0,3.0
VR,2.2,998978,2009-08-30,,CONT,1.0,3.0
VR,2.2,998979,2009-09-04,,CONT,1.0,3.0
VR,3.2.1,998980,2009-08-17,,CONT,1.0,3.0
VR,0,998981,2009-08-17,,CONT,1.0,3.0
VR,2.2,998983,2009-09-04,,CONT,1.0,3.0
VR,3.2,998984,2009-08-30,,CONT,1.0,3.0
VR,3.2.1,998985,2009-08-23,,CONT,1.0,3.0
VR,3.2,998986,2009-08-28,,CONT,1.0,3.0
VR,2.2,998987,2009-08-31,,CONT,1.0,3.0
VR,3.2.1,998988,2009-09-08,,CONT,1.0,3.0
VR,2.1,998989,2009-09-10,,CONT,1.0,3.0
VR,2.2,998990,2009-08-30,,CONT,1.0,3.0
VR,2,998991,2009-08-13,,CONT,1.0,3.0
VR,3.2,998992,2009-08-28,,CONT,1.0,3.0
VR,2.2,998993,2009-09-10,,CONT,1.0,3.0
VR,3,998995,2009-08-27,,CONT,1.0,3.0
VR,2.2,998996,2009-08-31,,CONT,1.0,3.0
VR,2.2,998997,2009-09-04,,CONT,1.0,3.0
VR,2.2,998998,2009-09-04,,CONT,1.0,3.0
VR,2,998999,2009-08-13,,CONT,1.0,3.0
VR,2.2,999000,2009-09-08,,CONT,1.0,3.0
VR,2.2,999001,2009-09-04,,CONT,1.0,3.0
VR,2.2,999002,2009-09-08,,CONT,1.0,3.0
VR,0,999003,2009-08-25,,CONT,1.0,3.0
VR,2,999004,2009-08-13,,CONT,1.0,3.0
VR,0,999005,2009-08-17,,CONT,1.0,3.0
VR,0,999006,2009-08-17,,CONT,1.0,3.0
VR,0,999007,2009-09-07,,CONT,1.0,3.0
VR,3,999008,2009-08-25,,CONT,1.0,3.0
VR,3,999010,2009-08-27,,CONT,1.0,3.0
VR,2.2,999011,2009-09-04,,CONT,1.0,3.0
VR,3.1,999013,2009-08-23,,CONT,1.0,3.0
VR,3,999015,2009-08-25,,CONT,1.0,3.0
VR,2.2,999016,2009-08-31,,CONT,1.0,3.0
VR,2.2,999017,2009-09-04,,CONT,1.0,3.0
VR,2,999018,2009-08-10,,CONT,1.0,3.0
