wdir,temp,maxt,visibility,wspd,datetimeStr,solarenergy,heatindex,cloudcover,mint,datetime,precip,solarradiation,weathertype,snowdepth,sealevelpressure,snow,dew,humidity,precipcover,wgust,conditions,windchill,info,locations
274.38,21.0,27.3,14.4,22.4,2022-06-25T00:00:00+02:00,,26.8,51.6,14.8,1656115200000,0.0,,"Sky Coverage Decreasing, Sky Unchanged",,1014.1,,11.1,56.76,0.0,38.9,Partially cloudy,,,"38.4230642610591,-6.41439677433768"
272.92,19.3,27.0,14.6,25.1,2022-06-26T00:00:00+02:00,,26.1,10.0,11.8,1656201600000,0.0,,Sky Coverage Decreasing,,1013.3,,6.0,46.97,0.0,,Clear,,,"38.4230642610591,-6.41439677433768"
275.83,21.0,30.2,13.3,22.3,2022-06-27T00:00:00+02:00,,28.3,0.0,11.7,1656288000000,0.0,,Mist,,1016.3,,6.2,44.26,0.0,27.7,Clear,,,"38.4230642610591,-6.41439677433768"
272.17,23.3,33.9,14.6,25.9,2022-06-28T00:00:00+02:00,,31.5,0.0,13.0,1656374400000,0.0,,,,1017.3,,7.3,42.96,0.0,,Clear,,,"38.4230642610591,-6.41439677433768"
267.5,22.1,30.3,13.3,26.0,2022-06-29T00:00:00+02:00,,29.0,2.0,13.4,1656460800000,0.0,,Sky Coverage Increasing,,1015.0,,9.1,47.24,0.0,,Clear,,,"38.4230642610591,-6.41439677433768"
276.67,21.9,31.8,12.6,16.6,2022-06-30T00:00:00+02:00,,29.7,20.0,12.8,1656547200000,0.0,,Sky Coverage Increasing,,1013.6,,6.5,43.67,0.0,,Clear,,,"38.4230642610591,-6.41439677433768"
226.5,25.4,34.7,13.1,11.2,2022-07-01T00:00:00+02:00,,32.3,0.0,15.2,1656633600000,0.0,,,,1013.5,,8.3,39.2,0.0,,Clear,,,"38.4230642610591,-6.41439677433768"
255.88,27.2,36.1,14.0,16.6,2022-07-02T00:00:00+02:00,,34.3,14.0,17.1,1656720000000,0.0,,Sky Coverage Increasing,,1013.9,,11.3,40.9,0.0,24.1,Clear,,,"38.4230642610591,-6.41439677433768"
231.27,27.5,33.3,12.6,22.9,2022-07-03T00:00:00+02:00,,32.4,10.0,22.1,1656806400000,0.0,,"Mist, Sky Coverage Increasing",,1016.0,,15.4,50.61,0.0,,Clear,,,"38.4230642610591,-6.41439677433768"
282.06,27.1,33.3,11.8,14.8,2022-07-04T00:00:00+02:00,,31.9,2.5,17.0,1656892800000,0.0,,Sky Coverage Decreasing,,1016.2,,13.6,48.63,0.0,29.5,Clear,,,"38.4230642610591,-6.41439677433768"
277.92,27.6,35.3,13.3,19.5,2022-07-05T00:00:00+02:00,,33.6,12.0,19.0,1656979200000,0.0,,Sky Unchanged,,1015.3,,14.2,48.15,0.0,,Clear,,,"38.4230642610591,-6.41439677433768"
267.71,27.2,36.0,13.1,14.8,2022-07-06T00:00:00+02:00,,34.1,4.0,18.8,1657065600000,0.0,,"Sky Coverage Decreasing, Sky Unchanged",,1017.6,,14.1,49.9,0.0,,Clear,,,"38.4230642610591,-6.41439677433768"
132.04,30.3,37.7,13.3,17.4,2022-07-07T00:00:00+02:00,,35.9,4.0,21.2,1657152000000,0.0,,,,1019.0,,13.1,38.34,0.0,,Clear,,,"38.4230642610591,-6.41439677433768"
145.83,30.9,39.1,14.2,12.0,2022-07-08T00:00:00+02:00,,36.4,0.0,21.6,1657238400000,0.0,,,,1019.0,,6.5,24.01,0.0,,Clear,,,"38.4230642610591,-6.41439677433768"
137.5,31.0,40.1,13.3,10.2,2022-07-09T00:00:00+02:00,,37.4,0.0,20.8,1657324800000,0.0,,,,1017.3,,8.6,28.03,0.0,,Clear,,,"38.4230642610591,-6.41439677433768"
239.25,32.2,42.0,8.9,18.6,2022-07-10T00:00:00+02:00,,39.5,0.0,22.5,1657411200000,0.0,,Smoke Or Haze,,1013.6,,9.0,26.37,0.0,,Clear,,,"38.4230642610591,-6.41439677433768"
166.7,31.2,41.0,11.5,16.6,2022-07-11T00:00:00+02:00,,39.2,4.0,21.0,1657497600000,0.0,,Sky Coverage Increasing,,1011.0,,8.9,28.01,0.0,,Clear,,,"38.4230642610591,-6.41439677433768"
118.58,32.6,42.3,11.6,14.7,2022-07-12T00:00:00+02:00,,39.3,44.0,23.3,1657584000000,0.0,,Sky Coverage Increasing,,1013.4,,8.1,24.38,0.0,,Partially cloudy,,,"38.4230642610591,-6.41439677433768"
117.74,33.2,43.5,12.3,19.4,2022-07-13T00:00:00+02:00,,41.8,60.0,20.3,1657670400000,0.0,,"Sky Coverage Decreasing, Sky Coverage Increasing",,1016.1,,9.5,26.25,0.0,,Partially cloudy,,,"38.4230642610591,-6.41439677433768"
170.0,34.1,43.7,11.2,14.8,2022-07-14T00:00:00+02:00,,40.5,2.5,22.4,1657756800000,0.0,,,,1014.8,,8.8,23.8,0.0,,Clear,,,"38.4230642610591,-6.41439677433768"
195.83,32.1,41.8,10.6,25.0,2022-07-15T00:00:00+02:00,,39.5,24.0,21.2,1657843200000,0.0,,Sky Coverage Increasing,,1012.2,,11.4,32.78,0.0,,Clear,,,"38.4230642610591,-6.41439677433768"
169.58,32.5,42.7,12.5,19.5,2022-07-16T00:00:00+02:00,,40.5,30.0,22.2,1657929600000,0.0,,"Sky Coverage Increasing, Sky Unchanged",,1012.7,,12.0,33.72,0.0,,Partially cloudy,,,"38.4230642610591,-6.41439677433768"
208.96,31.7,40.0,11.5,20.5,2022-07-17T00:00:00+02:00,,38.8,54.0,21.8,1658016000000,0.0,,"Sky Coverage Decreasing, Sky Coverage Increasing",,1013.9,,13.0,35.97,0.0,,Partially cloudy,,,"38.4230642610591,-6.41439677433768"
272.92,28.5,36.0,11.1,24.0,2022-07-18T00:00:00+02:00,,35.4,6.0,20.8,1658102400000,0.0,,"Mist, Sky Coverage Increasing",,1015.3,,14.1,43.86,0.0,44.6,Clear,,,"38.4230642610591,-6.41439677433768"
277.04,25.4,33.2,11.7,14.8,2022-07-19T00:00:00+02:00,,31.4,0.0,17.8,1658188800000,0.0,,,,1017.6,,12.6,49.61,0.0,,Clear,,,"38.4230642610591,-6.41439677433768"
203.17,28.0,38.3,10.8,14.8,2022-07-20T00:00:00+02:00,,36.3,0.0,17.5,1658275200000,0.0,,,,1016.1,,12.3,44.43,0.0,,Clear,,,"38.4230642610591,-6.41439677433768"
276.67,30.5,40.0,12.1,16.6,2022-07-21T00:00:00+02:00,,37.7,10.0,20.2,1658361600000,0.0,,Sky Coverage Increasing,,1014.8,,11.3,35.5,0.0,,Clear,,,"38.4230642610591,-6.41439677433768"
280.42,29.1,39.9,12.9,19.5,2022-07-22T00:00:00+02:00,,36.8,8.0,18.0,1658448000000,0.0,,,,1015.2,,9.8,38.6,0.0,,Clear,,,"38.4230642610591,-6.41439677433768"
230.63,29.3,40.4,13.4,21.4,2022-07-23T00:00:00+02:00,,37.2,0.0,18.1,1658534400000,0.0,,Mist,,1015.5,,9.1,36.35,0.0,,Clear,,,"38.4230642610591,-6.41439677433768"
253.29,30.3,39.8,13.3,19.5,2022-07-24T00:00:00+02:00,,37.0,35.0,19.2,1658620800000,0.0,,"Mist, Sky Coverage Increasing, Sky Unchanged",,1016.4,,8.8,29.88,0.0,,Partially cloudy,,,"38.4230642610591,-6.41439677433768"
276.67,29.7,39.0,13.8,18.6,2022-07-25T00:00:00+02:00,,35.9,0.0,19.1,1658707200000,0.0,,,,1016.9,,8.6,32.76,0.0,,Clear,,,"38.4230642610591,-6.41439677433768"
270.45,29.4,37.3,13.8,24.0,2022-07-26T00:00:00+02:00,,35.7,0.0,20.9,1658793600000,0.0,,Mist,,1015.2,,13.3,40.83,0.0,37.1,Clear,,,"38.4230642610591,-6.41439677433768"
275.21,25.9,35.4,13.3,16.6,2022-07-27T00:00:00+02:00,,33.6,0.0,17.0,1658880000000,0.0,,Mist,,1013.5,,12.0,46.37,0.0,,Clear,,,"38.4230642610591,-6.41439677433768"
274.58,26.9,36.0,13.6,21.3,2022-07-28T00:00:00+02:00,,34.5,0.0,17.8,1658966400000,0.0,,,,1012.4,,10.6,38.24,0.0,,Clear,,,"38.4230642610591,-6.41439677433768"
235.46,26.6,36.3,13.1,18.4,2022-07-29T00:00:00+02:00,,34.7,0.0,16.8,1659052800000,0.0,,Mist,,1013.2,,13.3,50.22,0.0,,Clear,,,"38.4230642610591,-6.41439677433768"
275.29,30.3,39.8,13.3,14.8,2022-07-30T00:00:00+02:00,,37.8,8.0,21.0,1659139200000,0.0,,Sky Unchanged,,1013.2,,13.7,42.34,0.0,,Clear,,,"38.4230642610591,-6.41439677433768"
229.63,32.5,40.2,12.6,16.6,2022-07-31T00:00:00+02:00,,39.0,0.0,23.0,1659225600000,0.0,,,,1013.6,,13.2,34.09,0.0,,Clear,,,"38.4230642610591,-6.41439677433768"
273.33,32.8,41.0,12.2,14.8,2022-08-01T00:00:00+02:00,,39.9,4.0,23.7,1659312000000,0.0,,,,1012.8,,11.9,29.49,0.0,,Clear,,,"38.4230642610591,-6.41439677433768"
248.91,32.0,40.7,12.9,22.3,2022-08-02T00:00:00+02:00,,39.6,2.0,21.6,1659398400000,0.0,,,,1012.3,,11.9,33.19,0.0,,Clear,,,"38.4230642610591,-6.41439677433768"
273.54,28.7,37.3,13.2,20.5,2022-08-03T00:00:00+02:00,,34.9,0.0,18.7,1659484800000,0.0,,,,1011.2,,11.5,40.03,0.0,,Clear,,,"38.4230642610591,-6.41439677433768"
276.17,27.3,36.4,13.1,22.9,2022-08-04T00:00:00+02:00,,35.2,2.0,17.3,1659571200000,0.0,,,,1011.5,,14.9,53.36,0.0,37.1,Clear,,,"38.4230642610591,-6.41439677433768"
277.25,27.6,37.0,13.2,18.4,2022-08-05T00:00:00+02:00,,35.0,0.0,18.0,1659657600000,0.0,,,,1013.1,,14.7,53.15,0.0,29.5,Clear,,,"38.4230642610591,-6.41439677433768"
274.17,28.3,36.1,13.1,20.4,2022-08-06T00:00:00+02:00,,34.4,0.0,19.3,1659744000000,0.0,,,,1014.2,,14.4,47.45,0.0,,Clear,,,"38.4230642610591,-6.41439677433768"
265.21,27.3,35.0,11.2,19.4,2022-08-07T00:00:00+02:00,,33.5,0.0,18.6,1659830400000,0.0,,,,1013.9,,13.0,45.4,0.0,,Clear,,,"38.4230642610591,-6.41439677433768"
257.5,26.7,33.8,11.0,19.4,2022-08-08T00:00:00+02:00,,32.9,0.0,17.8,1659916800000,0.0,,,,1014.1,,14.0,48.57,0.0,,Clear,,,"38.4230642610591,-6.41439677433768"
204.33,27.8,37.0,11.3,14.8,2022-08-09T00:00:00+02:00,,36.6,8.0,17.9,1660003200000,0.0,,Sky Coverage Increasing,,1013.7,,14.2,47.33,0.0,,Clear,,,"38.4230642610591,-6.41439677433768"
176.55,29.8,37.0,11.0,27.7,2022-08-10T00:00:00+02:00,,37.9,36.7,22.0,1660089600000,0.0,,Sky Coverage Increasing,,1012.6,,17.3,48.44,0.0,29.5,Partially cloudy,,,"38.4230642610591,-6.41439677433768"
243.83,26.9,35.0,13.3,19.5,2022-08-11T00:00:00+02:00,,34.0,2.0,17.8,1660176000000,0.0,,Sky Unchanged,,1013.3,,13.9,49.82,0.0,,Clear,,,"38.4230642610591,-6.41439677433768"
241.54,27.8,36.9,12.8,18.4,2022-08-12T00:00:00+02:00,,36.8,12.0,18.2,1660262400000,0.0,,Sky Unchanged,,1013.3,,13.4,46.14,0.0,27.7,Clear,,,"38.4230642610591,-6.41439677433768"
240.83,27.4,34.7,11.8,17.7,2022-08-13T00:00:00+02:00,,32.8,76.0,22.3,1660348800000,0.0,,"Mist, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged",,1011.9,,12.9,45.13,0.0,27.7,Overcast,,,"38.4230642610591,-6.41439677433768"
273.75,24.4,33.1,14.3,18.4,2022-08-14T00:00:00+02:00,,30.8,0.0,15.8,1660435200000,0.0,,,,1012.3,,10.4,48.24,0.0,33.5,Clear,,,"38.4230642610591,-6.41439677433768"
265.21,24.3,33.2,13.9,20.5,2022-08-15T00:00:00+02:00,,31.3,0.0,15.9,1660521600000,0.0,,,,1011.2,,12.3,54.01,0.0,,Clear,,,"38.4230642610591,-6.41439677433768"
275.22,23.4,30.0,12.0,27.7,2022-08-16T00:00:00+02:00,,28.6,29.5,16.9,1660608000000,0.0,,"Sky Coverage Decreasing, Sky Coverage Increasing",,1011.7,,12.2,53.42,0.0,,Partially cloudy,,,"38.4230642610591,-6.41439677433768"
284.58,23.5,31.8,12.9,20.5,2022-08-17T00:00:00+02:00,,30.1,12.0,16.0,1660694400000,0.0,,Sky Coverage Increasing,,1012.5,,11.1,49.91,0.0,35.3,Clear,,,"38.4230642610591,-6.41439677433768"
154.63,25.1,34.0,12.8,13.0,2022-08-18T00:00:00+02:00,,31.7,0.0,16.0,1660780800000,0.0,,,,1014.5,,9.1,42.38,0.0,,Clear,,,"38.4230642610591,-6.41439677433768"
109.73,27.3,36.4,15.1,19.4,2022-08-19T00:00:00+02:00,,33.8,0.0,15.5,1660867200000,0.0,,,,1015.7,,6.2,30.3,0.0,,Clear,,,"38.4230642610591,-6.41439677433768"
189.5,28.8,39.0,14.6,11.2,2022-08-20T00:00:00+02:00,,36.3,0.0,17.0,1660953600000,0.0,,Mist,,1015.6,,7.0,29.14,0.0,,Clear,,,"38.4230642610591,-6.41439677433768"
268.33,28.3,37.4,13.3,21.3,2022-08-21T00:00:00+02:00,,35.5,4.0,18.1,1661040000000,0.0,,Sky Coverage Decreasing,,1015.8,,10.4,36.23,0.0,,Clear,,,"38.4230642610591,-6.41439677433768"
252.08,28.5,38.9,13.9,13.0,2022-08-22T00:00:00+02:00,,36.9,4.0,18.9,1661126400000,0.0,,Sky Coverage Increasing,,1012.1,,12.9,44.57,0.0,,Clear,,,"38.4230642610591,-6.41439677433768"
223.33,29.8,37.9,12.1,19.5,2022-08-23T00:00:00+02:00,,36.4,38.0,19.8,1661212800000,0.0,,"Sky Coverage Decreasing, Sky Coverage Increasing",,1010.2,,13.1,38.24,0.0,,Partially cloudy,,,"38.4230642610591,-6.41439677433768"
220.22,28.7,35.3,13.1,18.4,2022-08-24T00:00:00+02:00,,35.2,4.0,19.4,1661299200000,0.0,,Sky Coverage Decreasing,,1011.9,,14.5,44.04,0.0,,Clear,,,"38.4230642610591,-6.41439677433768"
263.75,25.3,34.5,12.8,14.8,2022-08-25T00:00:00+02:00,,33.1,19.2,17.6,1661385600000,0.0,,Sky Coverage Decreasing,,1014.2,,14.7,57.53,0.0,,Clear,,,"38.4230642610591,-6.41439677433768"
270.63,26.3,36.0,11.3,13.9,2022-08-26T00:00:00+02:00,,34.4,0.0,17.2,1661472000000,0.0,,,,1012.0,,13.3,51.71,0.0,,Clear,,,"38.4230642610591,-6.41439677433768"
273.48,26.8,34.2,11.3,13.8,2022-08-27T00:00:00+02:00,,32.8,0.0,19.0,1661558400000,0.0,,,,1009.3,,14.2,50.47,0.0,,Clear,,,"38.4230642610591,-6.41439677433768"
198.96,27.4,34.0,11.0,16.8,2022-08-28T00:00:00+02:00,,34.9,17.9,19.5,1661644800000,0.0,,Sky Coverage Increasing,,1009.6,,15.3,48.69,0.0,,Clear,,,"38.4230642610591,-6.41439677433768"
239.79,27.3,33.3,12.0,18.4,2022-08-29T00:00:00+02:00,,32.7,41.2,22.2,1661731200000,0.0,,"Sky Coverage Decreasing, Sky Coverage Increasing",,1013.1,,14.5,47.91,0.0,35.3,Partially cloudy,,,"38.4230642610591,-6.41439677433768"
261.09,25.5,33.8,14.1,17.8,2022-08-30T00:00:00+02:00,,31.9,20.0,17.0,1661817600000,0.0,,Sky Coverage Increasing,,1016.7,,11.8,47.45,0.0,,Clear,,,"38.4230642610591,-6.41439677433768"
267.95,23.3,31.3,14.1,16.6,2022-08-31T00:00:00+02:00,,29.4,0.0,15.6,1661904000000,0.0,,,,1018.2,,10.8,50.52,0.0,,Clear,,,"38.4230642610591,-6.41439677433768"
265.71,24.1,31.5,13.3,22.3,2022-09-01T00:00:00+02:00,,29.7,40.0,15.0,1661990400000,0.0,,Sky Unchanged,,1015.3,,12.1,51.83,0.0,,Partially cloudy,,,"38.4230642610591,-6.41439677433768"
274.17,22.7,29.4,14.6,22.3,2022-09-02T00:00:00+02:00,,28.5,58.9,17.2,1662076800000,0.0,,Sky Coverage Increasing,,1015.0,,13.3,58.3,0.0,,Partially cloudy,,,"38.4230642610591,-6.41439677433768"
269.17,22.3,30.1,14.4,18.6,2022-09-03T00:00:00+02:00,,28.4,12.0,15.9,1662163200000,0.0,,Sky Coverage Decreasing,,1014.3,,10.7,53.29,0.0,,Clear,,,"38.4230642610591,-6.41439677433768"
270.83,21.6,28.8,13.1,17.5,2022-09-04T00:00:00+02:00,,27.7,12.0,14.8,1662249600000,0.0,,Sky Coverage Increasing,,1017.5,,10.5,52.13,0.0,,Clear,,,"38.4230642610591,-6.41439677433768"
260.83,22.4,29.2,13.7,14.8,2022-09-05T00:00:00+02:00,,28.6,29.9,15.8,1662336000000,0.0,,"Sky Coverage Decreasing, Sky Unchanged",,1020.1,,13.6,60.23,0.0,,Partially cloudy,,,"38.4230642610591,-6.41439677433768"
256.04,23.3,29.8,12.8,21.3,2022-09-06T00:00:00+02:00,,28.5,54.5,18.2,1662422400000,0.0,,"Sky Coverage Decreasing, Sky Coverage Increasing",,1019.7,,13.8,59.67,0.0,,Partially cloudy,,,"38.4230642610591,-6.41439677433768"
264.21,22.2,29.1,12.8,18.6,2022-09-07T00:00:00+02:00,,27.9,66.0,15.0,1662508800000,0.0,,Sky Coverage Increasing,,1017.9,,10.5,49.9,0.0,,Partially cloudy,,,"38.4230642610591,-6.41439677433768"
266.04,23.7,30.0,11.8,19.5,2022-09-08T00:00:00+02:00,,30.5,54.3,17.9,1662595200000,0.0,,Sky Coverage Increasing,,1017.3,,14.8,58.39,0.0,,Partially cloudy,,,"38.4230642610591,-6.41439677433768"
280.04,25.7,33.3,14.6,13.0,2022-09-09T00:00:00+02:00,,32.8,40.0,18.8,1662681600000,0.0,,"Sky Coverage Decreasing, Sky Coverage Increasing",,1017.7,,16.8,62.03,0.0,,Partially cloudy,,,"38.4230642610591,-6.41439677433768"
239.27,27.3,37.0,11.5,18.4,2022-09-10T00:00:00+02:00,,35.6,0.0,18.2,1662768000000,0.0,,,,1016.1,,14.5,50.75,0.0,,Clear,,,"38.4230642610591,-6.41439677433768"
182.75,28.1,36.0,13.9,16.6,2022-09-11T00:00:00+02:00,,34.6,32.0,17.9,1662854400000,0.0,,Sky Coverage Increasing,,1011.8,,12.8,42.81,0.0,,Partially cloudy,,,"38.4230642610591,-6.41439677433768"
197.92,23.9,29.8,11.3,30.7,2022-09-12T00:00:00+02:00,,29.3,58.2,19.8,1662940800000,0.2,,"Mist, Rain, Light Rain, Sky Coverage Increasing, Sky Unchanged, Smoke Or Haze",,1008.2,,15.4,61.06,4.17,59.4,"Rain, Partially cloudy",,,"38.4230642610591,-6.41439677433768"
198.79,22.7,27.3,10.8,28.0,2022-09-13T00:00:00+02:00,,27.9,58.7,20.4,1663027200000,3.0,,"Drizzle, Mist, Light Drizzle, Precipitation In Vicinity, Thunderstorm, Light Drizzle/Rain, Light Rain",,1006.9,,17.4,72.65,8.33,48.2,"Rain, Partially cloudy",,,"38.4230642610591,-6.41439677433768"
187.71,21.0,25.8,10.8,24.7,2022-09-14T00:00:00+02:00,,,54.1,18.1,1663113600000,0.2,,"Drizzle, Mist, Light Drizzle, Rain, Thunderstorm, Light Rain, Sky Coverage Decreasing",,1010.6,,17.0,79.3,4.17,,"Rain, Partially cloudy",,,"38.4230642610591,-6.41439677433768"
244.58,21.1,26.1,13.3,19.5,2022-09-15T00:00:00+02:00,,,70.9,18.8,1663200000000,17.0,,"Mist, Light Drizzle, Precipitation In Vicinity, Light Rain, Sky Coverage Increasing",,1014.3,,18.0,83.83,8.33,,"Rain, Partially cloudy",,,"38.4230642610591,-6.41439677433768"
191.88,22.3,28.9,13.1,7.6,2022-09-16T00:00:00+02:00,,28.6,31.5,17.0,1663286400000,0.0,,,,1014.2,,17.0,74.95,0.0,,Partially cloudy,,,"38.4230642610591,-6.41439677433768"
146.88,24.9,32.2,13.1,12.0,2022-09-17T00:00:00+02:00,,31.5,48.0,18.0,1663372800000,0.0,,"Sky Coverage Increasing, Sky Unchanged",,1010.5,,16.2,62.96,0.0,,Partially cloudy,,,"38.4230642610591,-6.41439677433768"
127.71,26.2,34.0,13.4,18.4,2022-09-18T00:00:00+02:00,,33.2,56.0,18.8,1663459200000,0.0,,Sky Coverage Increasing,,1009.8,,14.9,53.47,0.0,33.5,Partially cloudy,,,"38.4230642610591,-6.41439677433768"
162.54,25.7,31.0,12.6,9.4,2022-09-19T00:00:00+02:00,,30.5,67.1,21.7,1663545600000,1.0,,"Precipitation In Vicinity, Rain, Sky Coverage Increasing",,1013.6,,17.4,62.4,4.17,,"Rain, Partially cloudy",,,"38.4230642610591,-6.41439677433768"
196.46,25.8,33.2,13.8,8.4,2022-09-20T00:00:00+02:00,,32.3,30.0,18.8,1663632000000,0.0,,"Sky Coverage Increasing, Sky Unchanged",,1015.3,,15.1,55.27,0.0,,Partially cloudy,,,"38.4230642610591,-6.41439677433768"
159.96,23.2,26.8,13.3,20.5,2022-09-21T00:00:00+02:00,,27.3,80.0,19.2,1663718400000,0.0,,"Precipitation In Vicinity, Rain, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing",,1016.1,,16.3,66.37,0.0,,Overcast,,,"38.4230642610591,-6.41439677433768"
235.46,23.8,31.8,11.8,18.4,2022-09-22T00:00:00+02:00,,30.4,0.0,16.3,1663804800000,0.0,,,,1016.4,,14.3,61.18,0.0,,Clear,,,"38.4230642610591,-6.41439677433768"
253.33,22.9,30.8,12.1,21.4,2022-09-23T00:00:00+02:00,,29.0,18.0,15.5,1663891200000,0.0,,Sky Coverage Increasing,,1016.2,,10.5,50.49,0.0,,Clear,,,"38.4230642610591,-6.41439677433768"
270.83,21.5,27.2,12.6,18.6,2022-09-24T00:00:00+02:00,,26.8,26.0,16.0,1663977600000,0.0,,Sky Coverage Increasing,,1014.0,,12.5,59.54,0.0,38.9,Partially cloudy,,,"38.4230642610591,-6.41439677433768"
277.5,19.3,26.0,13.1,13.0,2022-09-25T00:00:00+02:00,,,18.0,12.8,1664064000000,0.0,,Sky Coverage Increasing,,1010.9,,8.2,53.26,0.0,,Clear,,,"38.4230642610591,-6.41439677433768"
221.63,19.8,26.8,14.1,13.9,2022-09-26T00:00:00+02:00,,26.1,16.0,13.6,1664150400000,0.0,,"Sky Coverage Decreasing, Sky Unchanged",,1013.3,,6.2,43.09,0.0,,Clear,,,"38.4230642610591,-6.41439677433768"
267.29,19.8,26.8,13.3,20.4,2022-09-27T00:00:00+02:00,,26.3,0.0,12.2,1664236800000,0.0,,,,1017.7,,8.0,49.19,0.0,,Clear,,,"38.4230642610591,-6.41439677433768"
265.22,19.6,26.8,13.9,26.1,2022-09-28T00:00:00+02:00,,26.7,18.0,12.8,1664323200000,0.0,,"Sky Coverage Decreasing, Sky Coverage Increasing",,1016.4,,11.3,61.6,0.0,,Clear,,,"38.4230642610591,-6.41439677433768"
275.83,17.8,22.5,13.8,32.5,2022-09-29T00:00:00+02:00,,,70.1,14.0,1664409600000,0.0,,Sky Coverage Increasing,,1012.5,,11.9,69.43,0.0,,Partially cloudy,,,"38.4230642610591,-6.41439677433768"
209.33,17.6,24.3,14.4,13.0,2022-09-30T00:00:00+02:00,,,6.0,11.8,1664496000000,0.0,,,,1015.5,,8.5,59.14,0.0,,Clear,,,"38.4230642610591,-6.41439677433768"
128.33,18.4,28.0,13.1,13.8,2022-10-01T00:00:00+02:00,,26.8,8.0,9.5,1664582400000,0.0,,,,1023.0,,6.1,50.27,0.0,,Clear,8.8,,"38.4230642610591,-6.41439677433768"
90.17,20.9,32.0,13.9,20.3,2022-10-02T00:00:00+02:00,,29.8,38.0,10.3,1664668800000,0.0,,"Sky Coverage Decreasing, Sky Coverage Increasing",,1021.8,,4.5,39.57,0.0,,Partially cloudy,,,"38.4230642610591,-6.41439677433768"
222.92,22.9,31.2,11.3,13.8,2022-10-03T00:00:00+02:00,,29.5,0.0,14.2,1664755200000,0.0,,,,1020.1,,8.2,41.32,0.0,,Clear,,,"38.4230642610591,-6.41439677433768"
253.38,23.8,32.8,11.8,9.4,2022-10-04T00:00:00+02:00,,30.9,0.0,15.6,1664841600000,0.0,,,,1019.9,,9.2,42.23,0.0,,Clear,,,"38.4230642610591,-6.41439677433768"
239.83,23.6,32.9,10.3,12.0,2022-10-05T00:00:00+02:00,,30.8,0.0,14.6,1664928000000,0.0,,,,1019.8,,8.7,42.62,0.0,,Clear,,,"38.4230642610591,-6.41439677433768"
133.22,23.3,31.8,10.3,15.6,2022-10-06T00:00:00+02:00,,30.5,34.0,14.0,1665014400000,0.0,,,,1020.9,,10.8,47.81,0.0,,Partially cloudy,,,"38.4230642610591,-6.41439677433768"
107.17,22.9,30.3,12.6,18.4,2022-10-07T00:00:00+02:00,,29.1,32.0,17.0,1665100800000,0.0,,"Sky Coverage Decreasing, Sky Coverage Increasing",,1018.8,,11.6,50.86,0.0,,Partially cloudy,,,"38.4230642610591,-6.41439677433768"
104.67,22.0,31.0,13.4,15.7,2022-10-08T00:00:00+02:00,,29.5,14.0,12.5,1665187200000,0.0,,,,1015.7,,10.2,50.72,0.0,,Clear,,,"38.4230642610591,-6.41439677433768"
228.96,21.5,29.4,12.8,13.9,2022-10-09T00:00:00+02:00,,29.0,30.3,13.8,1665273600000,0.0,,"Rain, Sky Coverage Increasing",,1014.7,,11.6,54.91,0.0,,Partially cloudy,,,"38.4230642610591,-6.41439677433768"
260.63,21.4,26.0,12.0,16.6,2022-10-10T00:00:00+02:00,,,67.5,17.0,1665360000000,0.0,,"Mist, Rain, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing",,1016.3,,12.3,58.18,0.0,,Partially cloudy,,,"38.4230642610591,-6.41439677433768"
172.38,21.4,29.3,11.5,9.4,2022-10-11T00:00:00+02:00,,28.2,30.2,15.0,1665446400000,0.2,,"Mist, Rain, Thunderstorm, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing",,1017.1,,13.3,63.44,4.17,,"Rain, Partially cloudy",,,"38.4230642610591,-6.41439677433768"
113.39,20.8,28.8,12.3,12.0,2022-10-12T00:00:00+02:00,,27.9,8.6,13.1,1665532800000,0.0,,"Mist, Rain, Sky Coverage Increasing",,1019.2,,13.4,67.62,0.0,,Clear,,,"38.4230642610591,-6.41439677433768"
169.17,21.2,29.2,11.5,11.2,2022-10-13T00:00:00+02:00,,28.2,22.5,12.9,1665619200000,0.0,,Sky Coverage Increasing,,1022.6,,11.0,56.19,0.0,,Clear,,,"38.4230642610591,-6.41439677433768"
156.45,22.2,30.8,12.6,8.5,2022-10-14T00:00:00+02:00,,29.2,16.0,12.2,1665705600000,0.0,,Sky Coverage Increasing,,1021.0,,10.6,52.97,0.0,,Clear,,,"38.4230642610591,-6.41439677433768"
220.71,21.6,30.4,11.5,15.7,2022-10-15T00:00:00+02:00,,29.2,3.3,12.4,1665792000000,0.0,,Sky Coverage Decreasing,,1015.5,,10.7,53.44,0.0,,Clear,,,"38.4230642610591,-6.41439677433768"
217.75,18.2,23.8,11.6,13.0,2022-10-16T00:00:00+02:00,,,67.1,12.0,1665878400000,0.0,,"Mist, Light Rain, Sky Coverage Increasing, Sky Unchanged",,1015.7,,13.0,72.89,0.0,,Partially cloudy,,,"38.4230642610591,-6.41439677433768"
